requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M02-CAN-0041,m02.current_1_0.product_semantic.20192238af7558f2,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,"1. Что можно узнать: 5. Авторизация клиента; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: В API не указана.","1. Что можно узнать: 5. Авторизация клиента; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: В API не указана.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,SRC-DOC-M02-P-00169,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0042,m02.current_1_0.product_semantic.9126a6ad5355021c,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,"1. Что можно узнать: 6. Договор/API; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: X-Portal-Token по заявке; договор отдельно не опубликован.","1. Что можно узнать: 6. Договор/API; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: X-Portal-Token по заявке; договор отдельно не опубликован.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,SRC-DOC-M02-P-00170,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0043,m02.current_1_0.product_semantic.d47d612dd9f34c32,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,"1. Что можно узнать: 7. CAPTCHA; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: API — нет; режим web не автоматизировать независимо от интерфейса.","1. Что можно узнать: 7. CAPTCHA; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: API — нет; режим web не автоматизировать независимо от интерфейса.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,SRC-DOC-M02-P-00171,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0044,m02.current_1_0.product_semantic.5e65c01d3f000bed,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,"1. Что можно узнать: 9. Только ручная проверка; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: Официальная страница КГД доступна как fallback.","1. Что можно узнать: 9. Только ручная проверка; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: Официальная страница КГД доступна как fallback.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,SRC-DOC-M02-P-00173,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0045,m02.current_1_0.security_control.9cfbfe5172bff094,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,"1. Что можно узнать: 10. Что сохранять; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: Allowlist: actuality, registration, ОКЭД, tax mode, status indicators, aggregate debt. Workers/tax/statistics — только отдельная цель `business_income_corroboration` и отдельное согласие.","1. Что можно узнать: 10. Что сохранять; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: Allowlist: actuality, registration, ОКЭД, tax mode, status indicators, aggregate debt. Workers/tax/statistics — только отдельная цель `business_income_corroboration` и отдельное согласие.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,SRC-DOC-M02-P-00174,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0046,m02.current_1_0.product_semantic.a4f80b7449e9b9a2,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,"1. Что можно узнать: 11. Срок актуальности; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: 7 дней для профиля; 24 часа для debt-поля; использовать `actuality` из ответа.","1. Что можно узнать: 11. Срок актуальности; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: 7 дней для профиля; 24 часа для debt-поля; использовать `actuality` из ответа.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,SRC-DOC-M02-P-00175,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0047,m02.current_1_0.product_semantic.5f0789ff8a5731a2,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,"1. Что можно узнать: 13. Влияние; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: Контекстный факт для самозанятого/ИП; не подмена ЕНПФ, декларации или банковской проверки дохода.","1. Что можно узнать: 13. Влияние; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: Контекстный факт для самозанятого/ИП; не подмена ЕНПФ, декларации или банковской проверки дохода.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,SRC-DOC-M02-P-00177,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0048,m02.current_1_0.product_semantic.1e4f96b8f450aa0a,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,"1. Что можно узнать: 14. Юрист; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: Коммерческое использование открытых данных, соразмерность статистики работников/налогов, повторное использование ИИН, retention и логика adverse signals.","1. Что можно узнать: 14. Юрист; Дата/вид регистрации, резидентство, ОКЭД, НДС, налоговый режим, invalid/inactive/address absent, ограничения ЭСФ, bankruptcy indicator, tax debt и статистику работников/налогов/КНН по годам.: Коммерческое использование открытых данных, соразмерность статистики работников/налогов, повторное использование ИИН, retention и логика adverse signals.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-04. КГД: «Сведения по контрагентам (Открытые данные)» для клиента-ИП,SRC-DOC-M02-P-00178,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0049,m02.current_1_0.product_semantic.86ac9a11faa93696,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-05. КГД/eGov: налоговая задолженность,"Официальные источники, проверено 21.08.2026: [S12], [S13], [S32].","Официальные источники, проверено 21.08.2026: [S12], [S13], [S32].",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-05. КГД/eGov: налоговая задолженность,SRC-DOC-M02-P-00180,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0050,m02.current_1_0.product_semantic.d7c6e23af4a3e379,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-05. КГД/eGov: налоговая задолженность,"1. Что можно узнать: 2. Поиск по ИИН; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Ручной сервис — да. Документированный API требует `taxpayerCode=<ИИН/БИН>` и `personalAccountToken`; одного ИИН недостаточно.","1. Что можно узнать: 2. Поиск по ИИН; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Ручной сервис — да. Документированный API требует `taxpayerCode=<ИИН/БИН>` и `personalAccountToken`; одного ИИН недостаточно.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-05. КГД/eGov: налоговая задолженность,SRC-DOC-M02-P-00182,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0051,m02.current_1_0.product_semantic.46b42a0c08d505c0,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-05. КГД/eGov: налоговая задолженность,"1. Что можно узнать: 6. Договор/API; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: X-Portal-Token и personalAccountToken указаны; договор отдельно не подтверждён. Direct integration — только после официального approval.","1. Что можно узнать: 6. Договор/API; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: X-Portal-Token и personalAccountToken указаны; договор отдельно не подтверждён. Direct integration — только после официального approval.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-05. КГД/eGov: налоговая задолженность,SRC-DOC-M02-P-00186,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0052,m02.current_1_0.product_semantic.a5e5949c5dc9609a,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,CALCULATION,P-05. КГД/eGov: налоговая задолженность,"1. Что можно узнать: 7. CAPTCHA; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Ручной KGD-поиск использует «Я не робот». eGov third-party — транзакционное подтверждение, CAPTCHA не заявлена.","1. Что можно узнать: 7. CAPTCHA; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Ручной KGD-поиск использует «Я не робот». eGov third-party — транзакционное подтверждение, CAPTCHA не заявлена.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-05. КГД/eGov: налоговая задолженность,SRC-DOC-M02-P-00187,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0053,m02.current_1_0.product_semantic.8ba3701b5b23b123,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,CALCULATION,P-05. КГД/eGov: налоговая задолженность,"1. Что можно узнать: 8. Законная автоматизация; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Не подтверждена по одному ИИН. CASA не хранит и не переиспользует personalAccountToken. MANUAL_CHECK_REQUIRED/CLIENT_AUTH_REQUIRED.","1. Что можно узнать: 8. Законная автоматизация; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Не подтверждена по одному ИИН. CASA не хранит и не переиспользует personalAccountToken. MANUAL_CHECK_REQUIRED/CLIENT_AUTH_REQUIRED.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-05. КГД/eGov: налоговая задолженность,SRC-DOC-M02-P-00188,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0054,m02.current_1_0.security_control.fb6ba2c5524e1630,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,P-05. КГД/eGov: налоговая задолженность,"1. Что можно узнать: 9. Только ручная проверка; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Предпочтительно: официальный eGov third-party request с согласием клиента; альтернативно ручной KGD с CAPTCHA.","1. Что можно узнать: 9. Только ручная проверка; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Предпочтительно: официальный eGov third-party request с согласием клиента; альтернативно ручной KGD с CAPTCHA.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-05. КГД/eGov: налоговая задолженность,SRC-DOC-M02-P-00189,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0055,m02.current_1_0.product_semantic.4e98cf4806c35f63,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,CALCULATION,P-05. КГД/eGov: налоговая задолженность,"1. Что можно узнать: 10. Что сохранять; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Агрегаты, `reportAcrualDate`, request/certificate ref, checked_at, evidence hash. Детализацию КБК — только если действительно нужна.","1. Что можно узнать: 10. Что сохранять; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Агрегаты, `reportAcrualDate`, request/certificate ref, checked_at, evidence hash. Детализацию КБК — только если действительно нужна.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-05. КГД/eGov: налоговая задолженность,SRC-DOC-M02-P-00190,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0056,m02.current_1_0.product_semantic.5d8cfe813985250c,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,CALCULATION,P-05. КГД/eGov: налоговая задолженность,"1. Что можно узнать: 11. Срок актуальности; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: CASA policy: 24 часа; после погашения — новая проверка.","1. Что можно узнать: 11. Срок актуальности; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: CASA policy: 24 часа; после погашения — новая проверка.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-05. КГД/eGov: налоговая задолженность,SRC-DOC-M02-P-00191,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0057,m02.current_1_0.product_semantic.bcfb51dc8a16452f,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-05. КГД/eGov: налоговая задолженность,"1. Что можно узнать: 12. Недоступность; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Истёкшие 2 часа → `CONSENT_EXPIRED`, не source error. API 403/404/500 → access/unavailable, не нулевая задолженность.","1. Что можно узнать: 12. Недоступность; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Истёкшие 2 часа → `CONSENT_EXPIRED`, не source error. API 403/404/500 → access/unavailable, не нулевая задолженность.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-05. КГД/eGov: налоговая задолженность,SRC-DOC-M02-P-00192,,,,BACKEND|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0058,m02.current_1_0.security_control.592b84102132924f,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,P-05. КГД/eGov: налоговая задолженность,"1. Что можно узнать: 14. Юрист; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Достаточность CASA consent vs КДП, право риелтора быть third party, запрет хранения personalAccountToken, детальность КБК, срок справки/evidence.","1. Что можно узнать: 14. Юрист; Агрегированную задолженность, налоговую часть, ОПВ/социальные/ОСМС-компоненты и дату расчёта; eGov может выдать официальную справку.: Достаточность CASA consent vs КДП, право риелтора быть third party, запрет хранения personalAccountToken, детальность КБК, срок справки/evidence.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-05. КГД/eGov: налоговая задолженность,SRC-DOC-M02-P-00194,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0059,m02.current_1_0.product_semantic.816d54ce97b81041,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,"Официальные источники, проверено 21.08.2026: [S14], [S15], [S16], [S17].","Официальные источники, проверено 21.08.2026: [S14], [S15], [S16], [S17].",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,SRC-DOC-M02-P-00196,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0060,m02.current_1_0.product_semantic.eabfdc6b30c64733,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,"1. Что можно узнать: 2. Поиск по ИИН; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: Записи содержат ИИН, но опубликованные API документированы как пагинированные списки. Входного фильтра `iin` в инструкции не подтверждено.","1. Что можно узнать: 2. Поиск по ИИН; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: Записи содержат ИИН, но опубликованные API документированы как пагинированные списки. Входного фильтра `iin` в инструкции не подтверждено.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,SRC-DOC-M02-P-00198,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0061,m02.current_1_0.product_semantic.028f8fa9fe0fd68c,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,"1. Что можно узнать: 3. Публичность; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: КГД публикует центральные списки граждан и официальные API списков.","1. Что можно узнать: 3. Публичность; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: КГД публикует центральные списки граждан и официальные API списков.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,SRC-DOC-M02-P-00199,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0062,m02.current_1_0.security_control.ae980fbce3932e6c,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,"1. Что можно узнать: 4. Согласие; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: Для CASA — да; LEGAL_REVIEW_REQUIRED, несмотря на публичные списки.","1. Что можно узнать: 4. Согласие; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: Для CASA — да; LEGAL_REVIEW_REQUIRED, несмотря на публичные списки.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,SRC-DOC-M02-P-00200,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0063,m02.current_1_0.product_semantic.dcf3e7fb02bbb0a6,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,"1. Что можно узнать: 5. Авторизация клиента; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: Не указана для публичных списков/API.","1. Что можно узнать: 5. Авторизация клиента; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: Не указана для публичных списков/API.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,SRC-DOC-M02-P-00201,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0064,m02.current_1_0.product_semantic.4621f9dbba4ba71c,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,"1. Что можно узнать: 6. Договор/API; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: X-Portal-Token от КГД; отдельный договор не опубликован.","1. Что можно узнать: 6. Договор/API; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: X-Portal-Token от КГД; отдельный договор не опубликован.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,SRC-DOC-M02-P-00202,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0065,m02.current_1_0.product_semantic.29694d74074991ac,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,"1. Что можно узнать: 7. CAPTCHA; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: В API не указана; для web-представления не полагаться на отсутствие CAPTCHA.","1. Что можно узнать: 7. CAPTCHA; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: В API не указана; для web-представления не полагаться на отсутствие CAPTCHA.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,SRC-DOC-M02-P-00203,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0066,m02.current_1_0.product_semantic.6dade3a973470933,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,"1. Что можно узнать: 8. Законная автоматизация; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: Не разрешать bulk mirror/full-list screening. До точечного фильтрованного канала или письменного legal approval — MANUAL_CHECK_REQUIRED.","1. Что можно узнать: 8. Законная автоматизация; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: Не разрешать bulk mirror/full-list screening. До точечного фильтрованного канала или письменного legal approval — MANUAL_CHECK_REQUIRED.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,SRC-DOC-M02-P-00204,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0067,m02.current_1_0.product_semantic.a739d6357ea908f3,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,"1. Что можно узнать: 9. Только ручная проверка; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: Открыть официальный центральный раздел/список. Региональные PDF не считать исчерпывающим источником всей страны.","1. Что можно узнать: 9. Только ручная проверка; Процедуру, заявление/номер, статус гражданина, даты подачи/начала/решения/завершения, причины прекращения и `lastModificationDate`.: Открыть официальный центральный раздел/список. Региональные PDF не считать исчерпывающим источником всей страны.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-06. КГД: внесудебное/судебное банкротство и восстановление платёжеспособности,SRC-DOC-M02-P-00205,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
