requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M05-CAN-0071,m05.current_1_0.ux_requirement.2c40baeb6f1c997a,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,§15 UI: одна анкета внутри ипотечного дела,"Зона: 4. Активы и взнос; Содержание: sources с суммой, available date, verified/unverified","Зона: 4. Активы и взнос; Содержание: sources с суммой, available date, verified/unverified",,,,VERIFIED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00212,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0072,m05.current_1_0.ux_requirement.ae78bb9d6d258295,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,§15 UI: одна анкета внутри ипотечного дела,Зона: 5. Обязательства; Содержание: read-only данные КИ + отдельные non-credit commitments,Зона: 5. Обязательства; Содержание: read-only данные КИ + отдельные non-credit commitments,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00213,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0073,m05.current_1_0.data_contract.c7d668c5d1041e21,1.0,CURRENT_1_0,M05,Профиль клиента,DATA_CONTRACT,SNAPSHOT,§15 UI: одна анкета внутри ипотечного дела,Зона: 6. Автоданные; Содержание: ИИН / КИ / пенсионные snapshots с quality/freshness,Зона: 6. Автоданные; Содержание: ИИН / КИ / пенсионные snapshots с quality/freshness,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00214,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0074,m05.current_1_0.ux_requirement.a92db8cdc62dbc2c,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,§15 UI: одна анкета внутри ипотечного дела,"Зона: 7. Проверить и подтвердить; Содержание: конфликты, missing evidence, summary изменений, кнопка «Подтвердить профиль»","Зона: 7. Проверить и подтвердить; Содержание: конфликты, missing evidence, summary изменений, кнопка «Подтвердить профиль»",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00215,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0075,m05.current_1_0.data_contract.0262bc0d5834021e,1.0,CURRENT_1_0,M05,Профиль клиента,DATA_CONTRACT,SNAPSHOT,§15 UI: одна анкета внутри ипотечного дела,Badge: Автоматически; Смысл: пришло из upstream snapshot,Badge: Автоматически; Смысл: пришло из upstream snapshot,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00217,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0076,m05.current_1_0.ux_requirement.0b9a6ac6912aea16,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,§15 UI: одна анкета внутри ипотечного дела,Badge: Со слов клиента; Смысл: DECLARED,Badge: Со слов клиента; Смысл: DECLARED,,,,DECLARED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00218,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0077,m05.current_1_0.ux_requirement.44be2967fb10b725,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,§15 UI: одна анкета внутри ипотечного дела,Badge: Подтверждено документом; Смысл: VERIFIED,Badge: Подтверждено документом; Смысл: VERIFIED,,,,VERIFIED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00219,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0078,m05.current_1_0.ux_requirement.997fd2c853f0b3e0,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,§15 UI: одна анкета внутри ипотечного дела,Badge: Нужно подтверждение; Смысл: EVIDENCE_REQUESTED,Badge: Нужно подтверждение; Смысл: EVIDENCE_REQUESTED,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00220,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0079,m05.current_1_0.ux_requirement.456a6e554313da49,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,§15 UI: одна анкета внутри ипотечного дела,Badge: Конфликт; Смысл: CONFLICT,Badge: Конфликт; Смысл: CONFLICT,,,,CONFLICT,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00221,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0080,m05.current_1_0.ux_requirement.7b283000fbb3a9db,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,§15 UI: одна анкета внутри ипотечного дела,Badge: Устарело; Смысл: STALE,Badge: Устарело; Смысл: STALE,,,,STALE,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00222,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0081,m05.current_1_0.ux_requirement.e8510c49b496ee50,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,§15 UI: одна анкета внутри ипотечного дела,Badge: Неизвестно; Смысл: UNKNOWN,Badge: Неизвестно; Смысл: UNKNOWN,,,,UNKNOWN,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00223,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0082,m05.current_1_0.product_semantic.92003e184c60eede,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Событие: questionnaire.section_confirmed; Когда: раздел подтверждён,Событие: questionnaire.section_confirmed; Когда: раздел подтверждён,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§16 API / события — минимальный surface,SRC-DOC-M05-P-00237,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0083,m05.current_1_0.product_semantic.5c665a7dcd65cf01,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Событие: profile.field_corrected; Когда: ручная reviewed correction,Событие: profile.field_corrected; Когда: ручная reviewed correction,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§16 API / события — минимальный surface,SRC-DOC-M05-P-00238,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0084,m05.current_1_0.product_semantic.01fc64c11b51ab9a,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Событие: profile.conflict_detected / resolved; Когда: создан/закрыт конфликт,Событие: profile.conflict_detected / resolved; Когда: создан/закрыт конфликт,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§16 API / события — минимальный surface,SRC-DOC-M05-P-00239,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0085,m05.current_1_0.product_semantic.604feca85b36fcbb,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Событие: income_source.verified; Когда: подтверждён источник дохода,Событие: income_source.verified; Когда: подтверждён источник дохода,,,,VERIFIED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§16 API / события — минимальный surface,SRC-DOC-M05-P-00240,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0086,m05.current_1_0.product_semantic.90aa41143be8ec89,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Событие: down_payment_source.verified; Когда: подтверждён источник взноса,Событие: down_payment_source.verified; Когда: подтверждён источник взноса,,,,VERIFIED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§16 API / события — минимальный surface,SRC-DOC-M05-P-00241,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0087,m05.current_1_0.product_semantic.92a98a796560b19f,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Событие: client_profile.snapshot_published; Когда: готов neutral input для Bank Rules Engine,Событие: client_profile.snapshot_published; Когда: готов neutral input для Bank Rules Engine,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§16 API / события — минимальный surface,SRC-DOC-M05-P-00242,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0088,m05.current_1_0.product_semantic.f9f6ad480f639d76,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Событие: client_profile.snapshot_superseded; Когда: изменился upstream snapshot или подтверждённое поле,Событие: client_profile.snapshot_superseded; Когда: изменился upstream snapshot или подтверждённое поле,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§16 API / события — минимальный surface,SRC-DOC-M05-P-00243,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0089,m05.current_1_0.product_semantic.a11d46fdad366d42,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Method: GET; Endpoint: /api/v2/cases/{caseId}/client-profile; Назначение: анкета + section statuses + source refs,Method: GET; Endpoint: /api/v2/cases/{caseId}/client-profile; Назначение: анкета + section statuses + source refs,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§16 API / события — минимальный surface|API surface — namespace compatibility,SRC-DOC-M05-P-00226|SRC-DOC-M05-I-00288,,,,BACKEND,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0090,m05.current_1_0.product_semantic.6abd387ade7949d4,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Method: PATCH; Endpoint: /api/v2/cases/{caseId}/client-profile; Назначение: редактируемые goal/household поля с If-Match,Method: PATCH; Endpoint: /api/v2/cases/{caseId}/client-profile; Назначение: редактируемые goal/household поля с If-Match,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§16 API / события — минимальный surface|API surface — namespace compatibility,SRC-DOC-M05-P-00227|SRC-DOC-M05-I-00289,,,,BACKEND|DATA,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0091,m05.current_1_0.product_semantic.0937c33c2725959b,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Method: POST; Endpoint: /api/v2/cases/{caseId}/participants; Назначение: добавить spouse/co-borrower/participant,Method: POST; Endpoint: /api/v2/cases/{caseId}/participants; Назначение: добавить spouse/co-borrower/participant,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§16 API / события — минимальный surface|API surface — namespace compatibility,SRC-DOC-M05-P-00228|SRC-DOC-M05-I-00290,,,,BACKEND,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0092,m05.current_1_0.product_semantic.1cfc808eccb61d6a,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Method: POST/PATCH; Endpoint: /api/v2/employments; Назначение: занятость,Method: POST/PATCH; Endpoint: /api/v2/employments; Назначение: занятость,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§16 API / события — минимальный surface|API surface — namespace compatibility,SRC-DOC-M05-P-00229|SRC-DOC-M05-I-00291,,,,BACKEND|DATA,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0093,m05.current_1_0.product_semantic.ce4165f30ee3469b,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Method: POST/PATCH; Endpoint: /api/v2/income-sources; Назначение: источник дохода,Method: POST/PATCH; Endpoint: /api/v2/income-sources; Назначение: источник дохода,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§16 API / события — минимальный surface|API surface — namespace compatibility,SRC-DOC-M05-P-00230|SRC-DOC-M05-I-00292,,,,BACKEND,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0094,m05.current_1_0.product_semantic.0ce73de2304a51e0,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Method: POST/PATCH; Endpoint: /api/v2/assets; Назначение: актив,Method: POST/PATCH; Endpoint: /api/v2/assets; Назначение: актив,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§16 API / события — минимальный surface|API surface — namespace compatibility,SRC-DOC-M05-P-00231|SRC-DOC-M05-I-00293,,,,BACKEND,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0095,m05.current_1_0.product_semantic.5c332d27624923e8,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Method: POST/PATCH; Endpoint: /api/v2/down-payment-sources; Назначение: источник взноса,Method: POST/PATCH; Endpoint: /api/v2/down-payment-sources; Назначение: источник взноса,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§16 API / события — минимальный surface|API surface — namespace compatibility,SRC-DOC-M05-P-00232|SRC-DOC-M05-I-00294,,,,BACKEND,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0096,m05.current_1_0.product_semantic.39e4f03a79529bd1,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Method: POST/PATCH; Endpoint: /api/v2/non-credit-commitments; Назначение: обязательства вне ПКО,Method: POST/PATCH; Endpoint: /api/v2/non-credit-commitments; Назначение: обязательства вне ПКО,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§16 API / события — минимальный surface|API surface — namespace compatibility,SRC-DOC-M05-P-00233|SRC-DOC-M05-I-00295,,,,BACKEND,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0097,m05.current_1_0.product_semantic.0c1b2395ad4e066d,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Method: POST; Endpoint: /api/v2/cases/{caseId}/client-profile:reconcile; Назначение: пересчитать completeness/conflicts,Method: POST; Endpoint: /api/v2/cases/{caseId}/client-profile:reconcile; Назначение: пересчитать completeness/conflicts,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§16 API / события — минимальный surface|API surface — namespace compatibility,SRC-DOC-M05-P-00234|SRC-DOC-M05-I-00296,,,,BACKEND,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0098,m05.current_1_0.product_semantic.5b4981ddb0bf333a,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,API,§16 API / события — минимальный surface,Method: POST; Endpoint: /api/v2/cases/{caseId}/client-profile:publish-snapshot; Назначение: publish immutable snapshot после gates,Method: POST; Endpoint: /api/v2/cases/{caseId}/client-profile:publish-snapshot; Назначение: publish immutable snapshot после gates,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§16 API / события — минимальный surface|API surface — namespace compatibility,SRC-DOC-M05-P-00235|SRC-DOC-M05-I-00297,,,,BACKEND|DATA,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0099,m05.current_1_0.data_contract.7a08ba95d7f04721,1.0,CURRENT_1_0,M05,Профиль клиента,DATA_CONTRACT,DATA_MODEL,"§2 Принцип анкеты: «спросить только то, чего не знаем»",Источник поля: IIN_CHECK; Пример: статус ИП / подтверждённый внешний факт; Поведение UI: показать «получено автоматически»; ручное поле не открывать без режима correction,Источник поля: IIN_CHECK; Пример: статус ИП / подтверждённый внешний факт; Поведение UI: показать «получено автоматически»; ручное поле не открывать без режима correction,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§2 Принцип анкеты: «спросить только то, чего не знаем»",SRC-DOC-M05-P-00027,,,,FRONTEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0100,m05.current_1_0.ux_requirement.06e3b9e355e09f75,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,"§2 Принцип анкеты: «спросить только то, чего не знаем»","Источник поля: CREDIT_HISTORY; Пример: действующие обязательства, карты, текущие платежи; Поведение UI: read-only summary + «посмотреть источник»","Источник поля: CREDIT_HISTORY; Пример: действующие обязательства, карты, текущие платежи; Поведение UI: read-only summary + «посмотреть источник»",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§2 Принцип анкеты: «спросить только то, чего не знаем»",SRC-DOC-M05-P-00028,,,,FRONTEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0101,m05.current_1_0.ux_requirement.b5dd76c9780e2b3c,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,"§2 Принцип анкеты: «спросить только то, чего не знаем»","Источник поля: PENSION; Пример: периоды взносов, отправители, contribution profile; Поведение UI: read-only; не называть отправителя работодателем автоматически","Источник поля: PENSION; Пример: периоды взносов, отправители, contribution profile; Поведение UI: read-only; не называть отправителя работодателем автоматически",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§2 Принцип анкеты: «спросить только то, чего не знаем»",SRC-DOC-M05-P-00029,,,,FRONTEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0102,m05.current_1_0.data_contract.02cb39120c368285,1.0,CURRENT_1_0,M05,Профиль клиента,DATA_CONTRACT,DATA_MODEL,"§2 Принцип анкеты: «спросить только то, чего не знаем»","Источник поля: BROKER_ENTERED; Пример: ответ клиента, введённый риелтором; Поведение UI: обязательно actor/time; при критичном поле — «подтверждено клиентом?»","Источник поля: BROKER_ENTERED; Пример: ответ клиента, введённый риелтором; Поведение UI: обязательно actor/time; при критичном поле — «подтверждено клиентом?»",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§2 Принцип анкеты: «спросить только то, чего не знаем»",SRC-DOC-M05-P-00031,,,,FRONTEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0103,m05.current_1_0.product_semantic.e99f1bc78619a81e,1.0,CURRENT_1_0,M05,Профиль клиента,PRODUCT_SEMANTIC,FORMULA,"§2 Принцип анкеты: «спросить только то, чего не знаем»","Источник поля: CASA_DERIVED; Пример: сумма заявленных доступных средств, completeness; Поведение UI: формула/version/input IDs; не перезаписывать source fact","Источник поля: CASA_DERIVED; Пример: сумма заявленных доступных средств, completeness; Поведение UI: формула/version/input IDs; не перезаписывать source fact",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§2 Принцип анкеты: «спросить только то, чего не знаем»",SRC-DOC-M05-P-00033,,,,FRONTEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0104,m05.current_1_0.data_contract.6b53be8cbeb7f89e,1.0,CURRENT_1_0,M05,Профиль клиента,DATA_CONTRACT,DATA_MODEL,"§2 Принцип анкеты: «спросить только то, чего не знаем»","Приоритет не равен «автоматическое всегда важнее»
Если пользователь говорит, что работа закончилась, а пенсионная выписка показывает более раннего отправителя, CASA хранит оба факта с датами. При конфликте поле получает CONFLICT/NEEDS_REVIEW; система не выбирает победителя скрыто.: Приоритет не равен «автоматическое всегда важнее»
Если пользователь говорит, что работа закончилась, а пенсионная выписка показывает более раннего отправителя, CASA хранит оба факта с датами. При конфликте поле получает CONFLICT/NEEDS_REVIEW; система не выбирает победителя скрыто.","Приоритет не равен «автоматическое всегда важнее»
Если пользователь говорит, что работа закончилась, а пенсионная выписка показывает более раннего отправителя, CASA хранит оба факта с датами. При конфликте поле получает CONFLICT/NEEDS_REVIEW; система не выбирает победителя скрыто.: Приоритет не равен «автоматическое всегда важнее»
Если пользователь говорит, что работа закончилась, а пенсионная выписка показывает более раннего отправителя, CASA хранит оба факта с датами. При конфликте поле получает CONFLICT/NEEDS_REVIEW; система не выбирает победителя скрыто.",,,,CONFLICT,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§2 Принцип анкеты: «спросить только то, чего не знаем»",SRC-DOC-M05-P-00034,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0105,m05.current_1_0.data_contract.dc715360d768c42d,1.0,CURRENT_1_0,M05,Профиль клиента,DATA_CONTRACT,DATA_MODEL,"§2 Принцип анкеты: «спросить только то, чего не знаем»","Источник поля: USER_DECLARED; Пример: семейное положение, цель покупки, дополнительные доходы, источник взноса; Поведение UI: редактируемое поле; статус «заявлено»","Источник поля: USER_DECLARED; Пример: семейное положение, цель покупки, дополнительные доходы, источник взноса; Поведение UI: редактируемое поле; статус «заявлено»",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,"§2 Принцип анкеты: «спросить только то, чего не знаем»|§6 Принцип «спрашивать только неизвестное»",SRC-DOC-M05-P-00030|SRC-DOC-M05-I-00074,,,CRITICAL,FRONTEND,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0106,m05.current_1_0.ux_requirement.bc8306d2b4d9fbb1,1.0,CURRENT_1_0,M05,Профиль клиента,UX_REQUIREMENT,UI,"§2 Принцип анкеты: «спросить только то, чего не знаем»","Источник поля: DOCUMENT_VERIFIED; Пример: доход/актив/взнос, подтверждённый отдельным документом; Поведение UI: показывать evidence + дату + freshness","Источник поля: DOCUMENT_VERIFIED; Пример: доход/актив/взнос, подтверждённый отдельным документом; Поведение UI: показывать evidence + дату + freshness",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,"§2 Принцип анкеты: «спросить только то, чего не знаем»|§6 Принцип «спрашивать только неизвестное»",SRC-DOC-M05-P-00032|SRC-DOC-M05-I-00076,,,,FRONTEND,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0107,m05.current_1_0.data_contract.53543a02e7e7201a,1.0,CURRENT_1_0,M05,Профиль клиента,DATA_CONTRACT,SNAPSHOT,§20 База спецификации и принятые изменения,"Эта спецификация собрана на основе текущего CASA Pro Mortgage ТЗ v2.0 и закрытых production-спецификаций Credit History Engine и Pension Contribution Engine. Она сохраняет уже заданные сущности borrower, household, co_borrower, income_source, employment, asset, down_payment_source и case_snapshot, но уточняет их продуктовый контракт для реальной анкеты.","Эта спецификация собрана на основе текущего CASA Pro Mortgage ТЗ v2.0 и закрытых production-спецификаций Credit History Engine и Pension Contribution Engine. Она сохраняет уже заданные сущности borrower, household, co_borrower, income_source, employment, asset, down_payment_source и case_snapshot, но уточняет их продуктовый контракт для реальной анкеты.",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§20 База спецификации и принятые изменения,SRC-DOC-M05-P-00304,,,,DATA|PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M05-CAN-0108,m05.current_1_0.boundary.88ca76266b4fcfc7,1.0,CURRENT_1_0,M05,Профиль клиента,BOUNDARY,FORBIDDEN,§20 База спецификации и принятые изменения,Изменение: Добавлен non_credit_commitment; Причина: обязательства вне кредитного отчёта нельзя корректно хранить в loan_obligation,,Изменение: Добавлен non_credit_commitment; Причина: обязательства вне кредитного отчёта нельзя корректно хранить в loan_obligation,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§20 База спецификации и принятые изменения,SRC-DOC-M05-P-00307,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
