requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M03-CAN-0063,m03.current_1_0.product_semantic.d25589df2fd86a7c,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§12.3 Reconciliation checks,Код: REC-003; Проверка: Число source contract blocks по sections воспроизводимо; Критичность: Blocking,Код: REC-003; Проверка: Число source contract blocks по sections воспроизводимо; Критичность: Blocking,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00449,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0064,m03.current_1_0.data_contract.d0cdfba495cb55d9,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,SNAPSHOT,§12.3 Reconciliation checks,Код: REC-004; Проверка: Summary active/closed classes сопоставлены с records с учётом printed footnote; Критичность: Review if mismatch; blocking snapshot totals,Код: REC-004; Проверка: Summary active/closed classes сопоставлены с records с учётом printed footnote; Критичность: Review if mismatch; blocking snapshot totals,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00450,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0065,m03.current_1_0.product_semantic.23ec73b56b509553,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§12.3 Reconciliation checks,Код: REC-005; Проверка: Сумма active outstanding по source rows = printed active total; Критичность: Blocking for current balance,Код: REC-005; Проверка: Сумма active outstanding по source rows = printed active total; Критичность: Blocking for current balance,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00451,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0066,m03.current_1_0.product_semantic.c7a61e603c1ed71e,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§12.3 Reconciliation checks,Код: REC-006; Проверка: Сумма active reported payments = printed active payment total; Критичность: Blocking for payment total,Код: REC-006; Проверка: Сумма active reported payments = printed active payment total; Критичность: Blocking for payment total,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00452,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0067,m03.current_1_0.product_semantic.5af2ae6c8d7e6747,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§12.3 Reconciliation checks,Код: REC-007; Проверка: Сумма current overdue components совместима с header overdue; Критичность: Blocking if active,Код: REC-007; Проверка: Сумма current overdue components совместима с header overdue; Критичность: Blocking if active,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00453,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0068,m03.current_1_0.product_semantic.e177277dffb5772c,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§12.3 Reconciliation checks,Код: REC-008; Проверка: Для closed record explicit balance 0 не конфликтует с current header; Критичность: Review,Код: REC-008; Проверка: Для closed record explicit balance 0 не конфликтует с current header; Критичность: Review,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00454,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0069,m03.current_1_0.product_semantic.a1d61099dd7447f9,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§12.3 Reconciliation checks,Код: REC-009; Проверка: Source rows ≥ canonical lineages; каждое снижение объяснено merge links; Критичность: Blocking,Код: REC-009; Проверка: Source rows ≥ canonical lineages; каждое снижение объяснено merge links; Критичность: Blocking,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00455,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0070,m03.current_1_0.product_semantic.25c6eb95510bfe50,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§12.3 Reconciliation checks,Код: REC-010; Проверка: Все active source rows имеют exactly one current lineage; Критичность: Blocking,Код: REC-010; Проверка: Все active source rows имеют exactly one current lineage; Критичность: Blocking,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00456,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0071,m03.current_1_0.product_semantic.5426b292df4aeedb,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§12.3 Reconciliation checks,Код: REC-011; Проверка: Число applications в section сходится с parsed application IDs; Критичность: Review/blocking historical profile,Код: REC-011; Проверка: Число applications в section сходится с parsed application IDs; Критичность: Review/blocking historical profile,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00457,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0072,m03.current_1_0.product_semantic.91f2dea7534805fe,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§12.3 Reconciliation checks,Код: REC-012; Проверка: Все inquiry rows по страницам учтены; 30/90/180 пересчитаны; Критичность: Blocking inquiry metrics,Код: REC-012; Проверка: Все inquiry rows по страницам учтены; 30/90/180 пересчитаны; Критичность: Blocking inquiry metrics,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00458,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0073,m03.current_1_0.product_semantic.53ec36209169777c,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,PARSER,§12.3 Reconciliation checks,Код: REC-013; Проверка: PKR value/class/as_of извлечены из одного rating block; Критичность: Review,Код: REC-013; Проверка: PKR value/class/as_of извлечены из одного rating block; Критичность: Review,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00459,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0074,m03.current_1_0.product_semantic.ea871ae1f0611119,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§12.3 Reconciliation checks,Код: REC-014; Проверка: Все related-contract rows ссылаются на source record/lineage; Критичность: Blocking dedup,Код: REC-014; Проверка: Все related-contract rows ссылаются на source record/lineage; Критичность: Blocking dedup,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00460,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0075,m03.current_1_0.product_semantic.698a45710e43831d,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,STATE,§12.3 Reconciliation checks,Код: REC-015; Проверка: Embedded state facts не вошли в debt metrics; Критичность: Blocking invariant,Код: REC-015; Проверка: Embedded state facts не вошли в debt metrics; Критичность: Blocking invariant,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00461,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0076,m03.current_1_0.boundary.09088a6051130285,1.0,CURRENT_1_0,M03,Кредитная история,BOUNDARY,FORBIDDEN,§12.3 Reconciliation checks,Точность money comparison по умолчанию — exact до printed minor unit. Расхождение из-за явной округлённой summary допускается только template-specific rule с зафиксированной tolerance и PASS_WITH_ROUNDING; молчаливая tolerance запрещена.,,Точность money comparison по умолчанию — exact до printed minor unit. Расхождение из-за явной округлённой summary допускается только template-specific rule с зафиксированной tolerance и PASS_WITH_ROUNDING; молчаливая tolerance запрещена.,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.3 Reconciliation checks,SRC-DOC-M03-P-00462,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0077,m03.current_1_0.product_semantic.3d84cad86db251fd,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,PARSER,§12.4 Quality gates,Gate: EXTRACTED; Условие: Parser завершился; качество ещё не доказано,Gate: EXTRACTED; Условие: Parser завершился; качество ещё не доказано,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.4 Quality gates,SRC-DOC-M03-P-00465,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0078,m03.current_1_0.data_contract.30cb71b114f8ae40,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,DATA_MODEL,§12.4 Quality gates,"Gate: NEEDS_REVIEW; Условие: Есть critical field, mismatch, ambiguity, unsupported zone или unverifiable authenticity","Gate: NEEDS_REVIEW; Условие: Есть critical field, mismatch, ambiguity, unsupported zone или unverifiable authenticity",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.4 Quality gates,SRC-DOC-M03-P-00466,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0079,m03.current_1_0.product_semantic.2a9edb8304644965,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§12.4 Quality gates,Gate: RECONCILED; Условие: Все applicable critical REC PASS/WAIVED с reviewer reason,Gate: RECONCILED; Условие: Все applicable critical REC PASS/WAIVED с reviewer reason,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.4 Quality gates,SRC-DOC-M03-P-00467,,,CRITICAL,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0080,m03.current_1_0.security_control.6f59563ac47eb061,1.0,CURRENT_1_0,M03,Кредитная история,SECURITY_CONTROL,CONSENT,§12.4 Quality gates,"Gate: VERIFIED_FOR_INTERNAL_USE; Условие: Consent active, subject match, no blocking errors, critical fields accepted/corrected, lineage resolved, profile generated","Gate: VERIFIED_FOR_INTERNAL_USE; Условие: Consent active, subject match, no blocking errors, critical fields accepted/corrected, lineage resolved, profile generated",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.4 Quality gates,SRC-DOC-M03-P-00468,,,CRITICAL,DATA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0081,m03.current_1_0.security_control.e692ff87b9e90415,1.0,CURRENT_1_0,M03,Кредитная история,SECURITY_CONTROL,CONSENT,§12.4 Quality gates,"Gate: NOT_ELIGIBLE_FOR_SNAPSHOT; Условие: Нет полноты, subject mismatch, authenticity FAILED, unresolved active amount/lineage, revoked consent","Gate: NOT_ELIGIBLE_FOR_SNAPSHOT; Условие: Нет полноты, subject mismatch, authenticity FAILED, unresolved active amount/lineage, revoked consent",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§12.4 Quality gates,SRC-DOC-M03-P-00469,,,,DATA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0082,m03.current_1_0.product_semantic.df265fdf0efdbe1a,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.1 Что подтверждает риелтор,"Объект: Владелец отчёта; Обязательно, если: Всегда; Действие: Сверить маскированные ФИО/идентификатор с participant","Объект: Владелец отчёта; Обязательно, если: Всегда; Действие: Сверить маскированные ФИО/идентификатор с participant",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00474,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0083,m03.current_1_0.product_semantic.d9f1adc906e84c8e,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.1 Что подтверждает риелтор,"Объект: Издатель, тип, report_at, страницы; Обязательно, если: Всегда; Действие: Открыть титул/футер; подтвердить 1…N","Объект: Издатель, тип, report_at, страницы; Обязательно, если: Всегда; Действие: Открыть титул/футер; подтвердить 1…N",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00475,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0084,m03.current_1_0.product_semantic.f74e80c11826763c,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.1 Что подтверждает риелтор,"Объект: Подлинность; Обязательно, если: Статус не VERIFIED_SIGNATURE; Действие: Запустить/зафиксировать manual bureau check, либо принять UNVERIFIED с причиной","Объект: Подлинность; Обязательно, если: Статус не VERIFIED_SIGNATURE; Действие: Запустить/зафиксировать manual bureau check, либо принять UNVERIFIED с причиной",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00476,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0085,m03.current_1_0.product_semantic.b0c9fed78a7faae8,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.1 Что подтверждает риелтор,"Объект: Active creditor/type/code/role/as_of; Обязательно, если: Всегда в v1; Действие: Подтвердить карточку active record","Объект: Active creditor/type/code/role/as_of; Обязательно, если: Всегда в v1; Действие: Подтвердить карточку active record",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00477,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0086,m03.current_1_0.product_semantic.83d3cf202ae70339,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.1 Что подтверждает риелтор,"Объект: Active balance/payment/current DPD; Обязательно, если: Всегда в v1; Действие: Подтвердить цифры с page crop","Объект: Active balance/payment/current DPD; Обязательно, если: Всегда в v1; Действие: Подтвердить цифры с page crop",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00478,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0087,m03.current_1_0.product_semantic.9bef5800c9c4ca3b,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§13.1 Что подтверждает риелтор,"Объект: Итог current balance/payment; Обязательно, если: Всегда; Действие: Сверить с summary и подтвердить reconciliation","Объект: Итог current balance/payment; Обязательно, если: Всегда; Действие: Сверить с summary и подтвердить reconciliation",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00479,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0088,m03.current_1_0.product_semantic.caf2d99884ab09fa,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.1 Что подтверждает риелтор,"Объект: Current overdue; Обязательно, если: Любой current DPD/amount >0 или conflict; Действие: Подтвердить каждый current fact","Объект: Current overdue; Обязательно, если: Любой current DPD/amount >0 или conflict; Действие: Подтвердить каждый current fact",,,,CONFLICT,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00480,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0089,m03.current_1_0.data_contract.d6d47e7e10539a73,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,PROVENANCE,§13.1 Что подтверждает риелтор,"Объект: Merge/assignment; Обязательно, если: Любая lineage с >1 source record в v1; Действие: Принять/разделить с evidence; regression 1705551 обязателен","Объект: Merge/assignment; Обязательно, если: Любая lineage с >1 source record в v1; Действие: Принять/разделить с evidence; regression 1705551 обязателен",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00481,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0090,m03.current_1_0.product_semantic.58d7bbb202db8efb,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.1 Что подтверждает риелтор,"Объект: Role/guarantee/joint liability; Обязательно, если: Не BORROWER или есть joint flag; Действие: Подтвердить raw role, не выводить payment","Объект: Role/guarantee/joint liability; Обязательно, если: Не BORROWER или есть joint flag; Действие: Подтвердить raw role, не выводить payment",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00482,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0091,m03.current_1_0.product_semantic.b8f0facf895817ce,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.1 Что подтверждает риелтор,"Объект: Restructuring/assignment/write-off/forgiveness/rehab; Обязательно, если: Есть любой флаг/сумма; Действие: Подтвердить source wording/date/amount","Объект: Restructuring/assignment/write-off/forgiveness/rehab; Обязательно, если: Есть любой флаг/сумма; Действие: Подтвердить source wording/date/amount",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00483,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0092,m03.current_1_0.data_contract.deafa1b522e03e94,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,DATA_MODEL,§13.1 Что подтверждает риелтор,"Объект: Blank vs zero; Обязательно, если: Критическое поле BLANK/UNREADABLE; Действие: Выбрать presence; не вводить 0 без доказательства","Объект: Blank vs zero; Обязательно, если: Критическое поле BLANK/UNREADABLE; Действие: Выбрать presence; не вводить 0 без доказательства",,,,BLANK|ZERO,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00484,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0093,m03.current_1_0.data_contract.4daa9a2995c8b9fc,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,DATA_MODEL,§13.1 Что подтверждает риелтор,"Объект: Сверка; Обязательно, если: Есть FAIL/PASS_WITH_REVIEW; Действие: Исправить поле или WAIVE с причиной","Объект: Сверка; Обязательно, если: Есть FAIL/PASS_WITH_REVIEW; Действие: Исправить поле или WAIVE с причиной",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.1 Что подтверждает риелтор,SRC-DOC-M03-P-00485,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0094,m03.current_1_0.product_semantic.8724e1b74cc0e012,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.2 Редактирование,риелтор не меняе raw fact; создаёт corrected revision;,риелтор не меняе raw fact; создаёт corrected revision;,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Редактирование,SRC-DOC-M03-P-00488,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0095,m03.current_1_0.product_semantic.d940af6ae0300abf,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.2 Редактирование,reason code и comment обязательны;,reason code и comment обязательны;,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Редактирование,SRC-DOC-M03-P-00489,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0096,m03.current_1_0.ux_requirement.689cfe42aa641418,1.0,CURRENT_1_0,M03,Кредитная история,UX_REQUIREMENT,UI,§13.2 Редактирование,"UI показывает raw, parsed, corrected и crop;","UI показывает raw, parsed, corrected и crop;",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Редактирование,SRC-DOC-M03-P-00490,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0097,m03.current_1_0.product_semantic.f2db967b048e2012,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§13.2 Редактирование,каждая correction инвалидирует profiles и запускает reconciliation;,каждая correction инвалидирует profiles и запускает reconciliation;,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Редактирование,SRC-DOC-M03-P-00491,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0098,m03.current_1_0.boundary.a56b40c64baa6beb,1.0,CURRENT_1_0,M03,Кредитная история,BOUNDARY,FORBIDDEN,§13.2 Редактирование,удалять source record нельзя; его можно пометить NOT_A_CONTRACT_RECORD после review.,,удалять source record нельзя; его можно пометить NOT_A_CONTRACT_RECORD после review.,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Редактирование,SRC-DOC-M03-P-00492,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0099,m03.current_1_0.product_semantic.a9099d2c188afa9f,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§14.1 Компоновка,Две нейтральные карточки: «Текущие обязательства» и «История»; без красной/зелёной оценки.,Две нейтральные карточки: «Текущие обязательства» и «История»; без красной/зелёной оценки.,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§14.1 Компоновка,SRC-DOC-M03-P-00497,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0100,m03.current_1_0.product_semantic.887872ab722e9a30,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,VALIDATION,§14.1 Компоновка,"Таблица active obligations. Кредитор, тип, role, balance, payment kind/value, current DPD, record_as_of, quality, действие «Проверить».","Таблица active obligations. Кредитор, тип, role, balance, payment kind/value, current DPD, record_as_of, quality, действие «Проверить».",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§14.1 Компоновка,SRC-DOC-M03-P-00498,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0101,m03.current_1_0.product_semantic.e0acefb82a5d6c3f,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,STATE,§14.1 Компоновка,"Сворачиваемые разделы: закрытые/старше 5 лет, assignments/collectors, applications, inquiries, embedded state facts, PKR fact.","Сворачиваемые разделы: закрытые/старше 5 лет, assignments/collectors, applications, inquiries, embedded state facts, PKR fact.",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§14.1 Компоновка,SRC-DOC-M03-P-00500,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0102,m03.current_1_0.data_contract.ef78eff406637d01,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,SNAPSHOT,§14.1 Компоновка,"Футер действий: «Сохранить черновик», «Подтвердить факты и создать snapshot». Вторая кнопка disabled при blocking task.","Футер действий: «Сохранить черновик», «Подтвердить факты и создать snapshot». Вторая кнопка disabled при blocking task.",,,,DISABLED,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§14.1 Компоновка,SRC-DOC-M03-P-00501,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0103,m03.current_1_0.product_semantic.c142593aa29e0a89,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§14.2 Надписи и запреты,"Допустимо: «3 активных обязательства», «Текущая просрочка: не указана/0 по ПКО», «Исторический max DPD: 1 919», «В отчёте есть цепочка уступки», «Подлинность этой копии не подтверждена».","Допустимо: «3 активных обязательства», «Текущая просрочка: не указана/0 по ПКО», «Исторический max DPD: 1 919», «В отчёте есть цепочка уступки», «Подлинность этой копии не подтверждена».",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§14.2 Надписи и запреты,SRC-DOC-M03-P-00503,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
