requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M04-CAN-0143,m04.current_1_0.data_contract.583feabfb8eb0880,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,SNAPSHOT,§5 Каноническая модель данных,Entity: profile_snapshot; Назначение: Published immutable payload; Ключевой контракт: exact versions/hash/evidence manifest,Entity: profile_snapshot; Назначение: Published immutable payload; Ключевой контракт: exact versions/hash/evidence manifest,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5 Каноническая модель данных,SRC-DOC-M04-P-00182,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0144,m04.current_1_0.product_semantic.67463d6b612bf7ab,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,BUSINESS_RULE,§5.1 Relationships,Связь: document 1→N version; Инвариант: Новая загрузка/замена не перезаписывает original,Связь: document 1→N version; Инвариант: Новая загрузка/замена не перезаписывает original,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.1 Relationships,SRC-DOC-M04-P-00185,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0145,m04.current_1_0.product_semantic.9976634fa4a02e76,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,PARSER,§5.1 Relationships,"Связь: version 1→N parse_run; Инвариант: Новая parser_version создаёт diff/review, не меняя старый result","Связь: version 1→N parse_run; Инвариант: Новая parser_version создаёт diff/review, не меняя старый result",,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.1 Relationships,SRC-DOC-M04-P-00186,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0146,m04.current_1_0.product_semantic.0112dba758003086,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,BUSINESS_RULE,§5.1 Relationships,Связь: parse_run 1→N record; Инвариант: Каждая строка сохраняется даже если позже excluded/duplicate,Связь: parse_run 1→N record; Инвариант: Каждая строка сохраняется даже если позже excluded/duplicate,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.1 Relationships,SRC-DOC-M04-P-00187,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0147,m04.current_1_0.product_semantic.200a1f314d8ef02e,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,BUSINESS_RULE,§5.1 Relationships,Связь: record N→1 sender; Инвариант: Только после ID-first resolution; ambiguous link = review,Связь: record N→1 sender; Инвариант: Только после ID-first resolution; ambiguous link = review,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.1 Relationships,SRC-DOC-M04-P-00188,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0148,m04.current_1_0.product_semantic.28e9ccd8cfeb0479,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,BUSINESS_RULE,§5.1 Relationships,Связь: records N→N months; Инвариант: Обычно один period; unresolved period не помещается в месяц,Связь: records N→N months; Инвариант: Обычно один period; unresolved period не помещается в месяц,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.1 Relationships,SRC-DOC-M04-P-00189,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0149,m04.current_1_0.product_semantic.739fe898f203085a,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,FORMULA,§5.1 Relationships,Связь: reviewed facts 1→N snapshots; Инвариант: Каждый publish фиксирует profile/schema/formula versions,Связь: reviewed facts 1→N snapshots; Инвариант: Каждый publish фиксирует profile/schema/formula versions,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.1 Relationships,SRC-DOC-M04-P-00190,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0150,m04.current_1_0.product_semantic.fa79f13b1f769eb8,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§5.1 Relationships,"Value envelope
Каждое критическое поле — объект {raw_value, normalized_value, presence, confidence, review_status, evidence}. Blank, explicit zero, unreadable, unknown и not_applicable не взаимозаменяемы.: Value envelope
Каждое критическое поле — объект {raw_value, normalized_value, presence, confidence, review_status, evidence}. Blank, explicit zero, unreadable, unknown и not_applicable не взаимозаменяемы.","Value envelope
Каждое критическое поле — объект {raw_value, normalized_value, presence, confidence, review_status, evidence}. Blank, explicit zero, unreadable, unknown и not_applicable не взаимозаменяемы.: Value envelope
Каждое критическое поле — объект {raw_value, normalized_value, presence, confidence, review_status, evidence}. Blank, explicit zero, unreadable, unknown и not_applicable не взаимозаменяемы.",,,,BLANK|ZERO|UNKNOWN|NOT_APPLICABLE,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.1 Relationships,SRC-DOC-M04-P-00191,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0151,m04.current_1_0.data_contract.3772a33f427d2003,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,SNAPSHOT,§5.2 Canonical contribution_record,Поле: record_id; Тип: string; Critical: Да; Правило: Immutable ID source row,Поле: record_id; Тип: string; Critical: Да; Правило: Immutable ID source row,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00195,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0152,m04.current_1_0.data_contract.0a5980ea42028e78,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: document_version_id / parse_run_id; Тип: string; Critical: Да; Правило: Exact provenance,Поле: document_version_id / parse_run_id; Тип: string; Critical: Да; Правило: Exact provenance,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00196,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0153,m04.current_1_0.data_contract.d191a46acc775680,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: source_row_index; Тип: integer; Critical: Да; Правило: 1-based reading order after page map,Поле: source_row_index; Тип: integer; Critical: Да; Правило: 1-based reading order after page map,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00197,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0154,m04.current_1_0.data_contract.ca26c3677dc6a75f,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: contribution_type; Тип: enum; Critical: Да; Правило: OPV/OPPV/OPVR/DPV/PENALTY_*/UNKNOWN,Поле: contribution_type; Тип: enum; Critical: Да; Правило: OPV/OPPV/OPVR/DPV/PENALTY_*/UNKNOWN,,,,UNKNOWN,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00198,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0155,m04.current_1_0.data_contract.122d12a34d38872d,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: payment_code; Тип: FieldValue<string>; Critical: Да; Правило: 3-digit normalized KNP; leading zero,Поле: payment_code; Тип: FieldValue<string>; Critical: Да; Правило: 3-digit normalized KNP; leading zero,,,,ZERO,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00199,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0156,m04.current_1_0.data_contract.fc1856c1b31ea8d0,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: payment_class; Тип: enum; Critical: Да; Правило: CONTRIBUTION/PENALTY/UNKNOWN,Поле: payment_class; Тип: enum; Critical: Да; Правило: CONTRIBUTION/PENALTY/UNKNOWN,,,,UNKNOWN,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00200,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0157,m04.current_1_0.data_contract.7602643a84d19fa8,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: contribution_period; Тип: FieldValue<month>; Critical: Да; Правило: Raw MMYYYY → YYYY-MM; never header period,Поле: contribution_period; Тип: FieldValue<month>; Critical: Да; Правило: Raw MMYYYY → YYYY-MM; never header period,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00201,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0158,m04.current_1_0.data_contract.ea93c0d214077d03,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: received_date; Тип: FieldValue<date>; Critical: Да; Правило: Дата фактического поступления,Поле: received_date; Тип: FieldValue<date>; Critical: Да; Правило: Дата фактического поступления,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00202,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0159,m04.current_1_0.data_contract.35332ee80a2fd813,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: sent_date; Тип: FieldValue<date>; Critical: Да; Правило: Дата отправки; distinct,Поле: sent_date; Тип: FieldValue<date>; Critical: Да; Правило: Дата отправки; distinct,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00203,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0160,m04.current_1_0.data_contract.a0df649b56269cf7,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: source_document_number; Тип: FieldValue<string>; Critical: Нет; Правило: Transaction/document sequence; dedup key,Поле: source_document_number; Тип: FieldValue<string>; Critical: Нет; Правило: Transaction/document sequence; dedup key,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00204,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0161,m04.current_1_0.data_contract.68465258bacac080,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: document_date; Тип: FieldValue<date>; Critical: Да; Правило: Дата документа/платежа в строке,Поле: document_date; Тип: FieldValue<date>; Critical: Да; Правило: Дата документа/платежа в строке,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00205,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0162,m04.current_1_0.data_contract.7c031f2975e84963,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: sender_name; Тип: FieldValue<string>; Critical: Да; Правило: Display only; exact raw preserved,Поле: sender_name; Тип: FieldValue<string>; Critical: Да; Правило: Display only; exact raw preserved,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00206,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0163,m04.current_1_0.data_contract.301df0bada3804fc,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: sender_identifier; Тип: FieldValue<string>; Critical: Да; Правило: 12 digits in fixture; do not coerce number,Поле: sender_identifier; Тип: FieldValue<string>; Critical: Да; Правило: 12 digits in fixture; do not coerce number,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00207,,,CRITICAL,DATA|QA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0164,m04.current_1_0.data_contract.6e6155c6c4d714f7,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: sender_type_if_known; Тип: enum; Critical: Нет; Правило: IP/LEGAL_ENTITY/PHYSICAL_PERSON/PLATFORM/UNKNOWN,Поле: sender_type_if_known; Тип: enum; Critical: Нет; Правило: IP/LEGAL_ENTITY/PHYSICAL_PERSON/PLATFORM/UNKNOWN,,,,UNKNOWN,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00208,,,CRITICAL,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0165,m04.current_1_0.data_contract.54ccf3549a75f349,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: sender_role; Тип: const; Critical: Да; Правило: CONTRIBUTION_SENDER; not EMPLOYER,Поле: sender_role; Тип: const; Critical: Да; Правило: CONTRIBUTION_SENDER; not EMPLOYER,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00209,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0166,m04.current_1_0.data_contract.650bca2af409e133,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: recipient_name; Тип: FieldValue<string>; Critical: Да; Правило: Printed recipient,Поле: recipient_name; Тип: FieldValue<string>; Critical: Да; Правило: Printed recipient,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00210,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0167,m04.current_1_0.data_contract.d3f1bd0ce5c64fc4,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: recipient_identifier; Тип: FieldValue<string>; Critical: Нет; Правило: Only if printed/verified registry mapping,Поле: recipient_identifier; Тип: FieldValue<string>; Critical: Нет; Правило: Only if printed/verified registry mapping,,,,VERIFIED,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00211,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0168,m04.current_1_0.data_contract.c7f04f8a26ac6a05,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: amount; Тип: FieldValue<Money>; Critical: Да; Правило: Decimal string; explicit zero distinct,Поле: amount; Тип: FieldValue<Money>; Critical: Да; Правило: Decimal string; explicit zero distinct,,,,ZERO,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00212,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0169,m04.current_1_0.data_contract.80283f6981237e6f,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§5.2 Canonical contribution_record,Поле: currency; Тип: string; Critical: Да; Правило: KZT when printed/template-proven; otherwise UNKNOWN,Поле: currency; Тип: string; Critical: Да; Правило: KZT when printed/template-proven; otherwise UNKNOWN,,,,UNKNOWN,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§5.2 Canonical contribution_record,SRC-DOC-M04-P-00213,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0170,m04.current_1_0.security_control.f7df8cc09d380c52,1.0,CURRENT_1_0,M04,Пенсионные отчисления,SECURITY_CONTROL,AUDIT,"§5.3 contribution_record — quality, effect и evidence",Source row не удаляется; exclusion и correction — отдельные audited решения.,Source row не удаляется; exclusion и correction — отдельные audited решения.,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00215,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0171,m04.current_1_0.product_semantic.01375d0e65132fb3,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,"§5.3 contribution_record — quality, effect и evidence",Поле: source_status_raw; Тип: string; Critical: Да; Правило: Напечатанное значение,Поле: source_status_raw; Тип: string; Critical: Да; Правило: Напечатанное значение,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00217,,,CRITICAL,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0172,m04.current_1_0.product_semantic.f5b5887e9d30d382,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,"§5.3 contribution_record — quality, effect и evidence",Поле: source_status; Тип: enum; Critical: Да; Правило: PROCESSED/RETURNED/REVERSED/REJECTED/UNKNOWN,Поле: source_status; Тип: enum; Critical: Да; Правило: PROCESSED/RETURNED/REVERSED/REJECTED/UNKNOWN,,,,UNKNOWN,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00218,,,CRITICAL,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0173,m04.current_1_0.data_contract.7fbfd844e3da9914,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,"§5.3 contribution_record — quality, effect и evidence",Поле: processing_effect; Тип: enum; Critical: Да; Правило: EFFECTIVE/EXCLUDED/UNKNOWN,Поле: processing_effect; Тип: enum; Critical: Да; Правило: EFFECTIVE/EXCLUDED/UNKNOWN,,,,UNKNOWN,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00219,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0174,m04.current_1_0.data_contract.089ca8a345d1571b,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,"§5.3 contribution_record — quality, effect и evidence",Поле: direction; Тип: enum; Critical: Нет; Правило: CREDIT/DEBIT/UNKNOWN; не выводить из знака без rule,Поле: direction; Тип: enum; Critical: Нет; Правило: CREDIT/DEBIT/UNKNOWN; не выводить из знака без rule,,,,UNKNOWN,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00220,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0175,m04.current_1_0.data_contract.4cdc4221ed2a0a2a,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,"§5.3 contribution_record — quality, effect и evidence",Поле: row_fingerprint; Тип: sha256; Critical: Да; Правило: Full reviewed field tuple,Поле: row_fingerprint; Тип: sha256; Critical: Да; Правило: Full reviewed field tuple,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00221,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0176,m04.current_1_0.product_semantic.8ce57e85257f1419,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,"§5.3 contribution_record — quality, effect и evidence",Поле: duplicate_status; Тип: enum; Critical: Да; Правило: UNIQUE/EXTRACTION_DUPLICATE/CANDIDATE/CONFIRMED,Поле: duplicate_status; Тип: enum; Critical: Да; Правило: UNIQUE/EXTRACTION_DUPLICATE/CANDIDATE/CONFIRMED,,,,CONFIRMED,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00222,,,CRITICAL,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0177,m04.current_1_0.data_contract.101b460e5470a724,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,"§5.3 contribution_record — quality, effect и evidence",Поле: duplicate_of_record_id; Тип: string?; Critical: Нет; Правило: Только deterministic/reviewer decision,Поле: duplicate_of_record_id; Тип: string?; Critical: Нет; Правило: Только deterministic/reviewer decision,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00223,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0178,m04.current_1_0.data_contract.5b22a8553e7e34e7,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,"§5.3 contribution_record — quality, effect и evidence",Поле: correction_or_return_reference; Тип: string?; Critical: Нет; Правило: Link to original if source proves,Поле: correction_or_return_reference; Тип: string?; Critical: Нет; Правило: Link to original if source proves,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00224,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0179,m04.current_1_0.data_contract.d30fd294a69424d2,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,"§5.3 contribution_record — quality, effect и evidence",Поле: source_page; Тип: integer; Critical: Да; Правило: 1…document.page_count,Поле: source_page; Тип: integer; Critical: Да; Правило: 1…document.page_count,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00225,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0180,m04.current_1_0.data_contract.c749467b47c409f2,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,"§5.3 contribution_record — quality, effect и evidence",Поле: source_bbox; Тип: BBox; Critical: Да; Правило: Normalized x/y/w/h + rotation,Поле: source_bbox; Тип: BBox; Critical: Да; Правило: Normalized x/y/w/h + rotation,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00226,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0181,m04.current_1_0.data_contract.5fab8432fece52f7,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,"§5.3 contribution_record — quality, effect и evidence",Поле: evidence_id; Тип: string; Critical: Да; Правило: Encrypted crop/text span; evidence hash,Поле: evidence_id; Тип: string; Critical: Да; Правило: Encrypted crop/text span; evidence hash,,,,,03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,"§5.3 contribution_record — quality, effect и evidence",SRC-DOC-M04-P-00227,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
