requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M02-CAN-0078,m02.current_1_0.data_contract.5aa9e5d58b11b81a,1.0,CURRENT_1_0,M02,Проверка по ИИН,DATA_CONTRACT,PROVENANCE,P-07. КГД: приостановление/возобновление налоговой отчётности,"1. Что можно узнать: 10. Что сохранять; Факт и период приостановления, продления, возобновления или отзыва налоговой отчётности.: Статус, период, source reference, confirmation/evidence; без полной налоговой истории.","1. Что можно узнать: 10. Что сохранять; Факт и период приостановления, продления, возобновления или отзыва налоговой отчётности.: Статус, период, source reference, confirmation/evidence; без полной налоговой истории.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-07. КГД: приостановление/возобновление налоговой отчётности,SRC-DOC-M02-P-00222,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0079,m02.current_1_0.product_semantic.9fd2ab6d0e881e59,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-07. КГД: приостановление/возобновление налоговой отчётности,"1. Что можно узнать: 11. Срок актуальности; Факт и период приостановления, продления, возобновления или отзыва налоговой отчётности.: CASA policy: 7 дней.","1. Что можно узнать: 11. Срок актуальности; Факт и период приостановления, продления, возобновления или отзыва налоговой отчётности.: CASA policy: 7 дней.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-07. КГД: приостановление/возобновление налоговой отчётности,SRC-DOC-M02-P-00223,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0080,m02.current_1_0.security_control.840750b70cd2fea5,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,P-07. КГД: приостановление/возобновление налоговой отчётности,"1. Что можно узнать: 12. Недоступность; Факт и период приостановления, продления, возобновления или отзыва налоговой отчётности.: Нет подтверждения клиента → `CONSENT_REQUIRED`; сервис не отвечает → `SOURCE_UNAVAILABLE`.","1. Что можно узнать: 12. Недоступность; Факт и период приостановления, продления, возобновления или отзыва налоговой отчётности.: Нет подтверждения клиента → `CONSENT_REQUIRED`; сервис не отвечает → `SOURCE_UNAVAILABLE`.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-07. КГД: приостановление/возобновление налоговой отчётности,SRC-DOC-M02-P-00224,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0081,m02.current_1_0.security_control.0c4d94ca77bfddcc,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,P-07. КГД: приостановление/возобновление налоговой отчётности,"1. Что можно узнать: 14. Юрист; Факт и период приостановления, продления, возобновления или отзыва налоговой отчётности.: Необходимость/соразмерность, КДП consent, право CASA/риелтора получать сведения и включать их в ипотечный анализ.","1. Что можно узнать: 14. Юрист; Факт и период приостановления, продления, возобновления или отзыва налоговой отчётности.: Необходимость/соразмерность, КДП consent, право CASA/риелтора получать сведения и включать их в ипотечный анализ.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-07. КГД: приостановление/возобновление налоговой отчётности,SRC-DOC-M02-P-00226,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0082,m02.current_1_0.product_semantic.09d222c90947bbb6,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-08. eGov/МЮ: участие физического лица в юридических лицах,"Официальные источники, проверено 21.08.2026: [S19], [S29].","Официальные источники, проверено 21.08.2026: [S19], [S29].",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-08. eGov/МЮ: участие физического лица в юридических лицах,SRC-DOC-M02-P-00228,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0083,m02.current_1_0.product_semantic.da35883cb3b6af9d,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-08. eGov/МЮ: участие физического лица в юридических лицах,"1. Что можно узнать: 6. Договор/API; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Публичный API для CASA не документирован. Future integration — Smart Bridge approval; договор не подтверждён.","1. Что можно узнать: 6. Договор/API; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Публичный API для CASA не документирован. Future integration — Smart Bridge approval; договор не подтверждён.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-08. eGov/МЮ: участие физического лица в юридических лицах,SRC-DOC-M02-P-00234,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0084,m02.current_1_0.product_semantic.5077e2072d43b788,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-08. eGov/МЮ: участие физического лица в юридических лицах,"1. Что можно узнать: 7. CAPTCHA; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Нет; используется авторизация/подписание.","1. Что можно узнать: 7. CAPTCHA; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Нет; используется авторизация/подписание.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-08. eGov/МЮ: участие физического лица в юридических лицах,SRC-DOC-M02-P-00235,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0085,m02.current_1_0.product_semantic.1f129f50ae80cf94,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-08. eGov/МЮ: участие физического лица в юридических лицах,"1. Что можно узнать: 8. Законная автоматизация; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Нет по одному ИИН. CASA не управляет клиентской сессией.","1. Что можно узнать: 8. Законная автоматизация; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Нет по одному ИИН. CASA не управляет клиентской сессией.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-08. eGov/МЮ: участие физического лица в юридических лицах,SRC-DOC-M02-P-00236,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0086,m02.current_1_0.product_semantic.1a938d936a33fb66,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-08. eGov/МЮ: участие физического лица в юридических лицах,"1. Что можно узнать: 9. Только ручная проверка; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Клиент получает справку и загружает её; MANUAL_CHECK_REQUIRED/CLIENT_AUTH_REQUIRED.","1. Что можно узнать: 9. Только ручная проверка; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Клиент получает справку и загружает её; MANUAL_CHECK_REQUIRED/CLIENT_AUTH_REQUIRED.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-08. eGov/МЮ: участие физического лица в юридических лицах,SRC-DOC-M02-P-00237,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0087,m02.current_1_0.product_semantic.b472a970e46cc3e7,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-08. eGov/МЮ: участие физического лица в юридических лицах,"1. Что можно узнать: 10. Что сохранять; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Только BIN, название, роль/доля, дата и reference, если они есть в справке; не собирать данные других участников.","1. Что можно узнать: 10. Что сохранять; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Только BIN, название, роль/доля, дата и reference, если они есть в справке; не собирать данные других участников.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-08. eGov/МЮ: участие физического лица в юридических лицах,SRC-DOC-M02-P-00238,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0088,m02.current_1_0.product_semantic.a5698da6de486341,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-08. eGov/МЮ: участие физического лица в юридических лицах,"1. Что можно узнать: 11. Срок актуальности; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: CASA policy: 7 дней.","1. Что можно узнать: 11. Срок актуальности; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: CASA policy: 7 дней.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-08. eGov/МЮ: участие физического лица в юридических лицах,SRC-DOC-M02-P-00239,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0089,m02.current_1_0.product_semantic.54d9eda5bdacbd38,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-08. eGov/МЮ: участие физического лица в юридических лицах,"1. Что можно узнать: 12. Недоступность; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Показать инструкцию клиенту; результат остаётся `MANUAL_REQUIRED`, не `NOT_FOUND`.","1. Что можно узнать: 12. Недоступность; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Показать инструкцию клиенту; результат остаётся `MANUAL_REQUIRED`, не `NOT_FOUND`.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-08. eGov/МЮ: участие физического лица в юридических лицах,SRC-DOC-M02-P-00240,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0090,m02.current_1_0.product_semantic.057d022644831773,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-08. eGov/МЮ: участие физического лица в юридических лицах,"1. Что можно узнать: 14. Юрист; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Право и необходимость проверки, обработка доли/ролей, сведения третьих лиц, client representation и future Smart Bridge terms.","1. Что можно узнать: 14. Юрист; Сведения об участии физлица в юридических лицах, филиалах и представительствах.: Право и необходимость проверки, обработка доли/ролей, сведения третьих лиц, client representation и future Smart Bridge terms.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-08. eGov/МЮ: участие физического лица в юридических лицах,SRC-DOC-M02-P-00242,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0091,m02.current_1_0.product_semantic.ac7be3873895eba5,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-09. eGov/МЮ: права и обременения на недвижимость,"Официальные источники, проверено 21.08.2026: [S13], [S20].","Официальные источники, проверено 21.08.2026: [S13], [S20].",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-09. eGov/МЮ: права и обременения на недвижимость,SRC-DOC-M02-P-00244,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0092,m02.current_1_0.product_semantic.479d9df47f269b02,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-09. eGov/МЮ: права и обременения на недвижимость,1. Что можно узнать: 6. Договор/API; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: Direct API для CASA не документирован; future integration — official approval.,1. Что можно узнать: 6. Договор/API; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: Direct API для CASA не документирован; future integration — official approval.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-09. eGov/МЮ: права и обременения на недвижимость,SRC-DOC-M02-P-00250,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0093,m02.current_1_0.product_semantic.27777924e218e387,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-09. eGov/МЮ: права и обременения на недвижимость,1. Что можно узнать: 7. CAPTCHA; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: Не заявлена; используется eGov auth/confirmation.,1. Что можно узнать: 7. CAPTCHA; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: Не заявлена; используется eGov auth/confirmation.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-09. eGov/МЮ: права и обременения на недвижимость,SRC-DOC-M02-P-00251,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0094,m02.current_1_0.product_semantic.24e4879b1e0ddefc,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-09. eGov/МЮ: права и обременения на недвижимость,1. Что можно узнать: 9. Только ручная проверка; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: Да: eGov third-party request или клиентская справка.,1. Что можно узнать: 9. Только ручная проверка; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: Да: eGov third-party request или клиентская справка.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-09. eGov/МЮ: права и обременения на недвижимость,SRC-DOC-M02-P-00253,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0095,m02.current_1_0.product_semantic.f380215b09bf8053,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-09. eGov/МЮ: права и обременения на недвижимость,"1. Что можно узнать: 10. Что сохранять; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: По умолчанию: `has_rights`, counts, `has_encumbrances`, certificate ref/date/hash. Адреса/кадастровые данные — только отдельная цель.","1. Что можно узнать: 10. Что сохранять; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: По умолчанию: `has_rights`, counts, `has_encumbrances`, certificate ref/date/hash. Адреса/кадастровые данные — только отдельная цель.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-09. eGov/МЮ: права и обременения на недвижимость,SRC-DOC-M02-P-00254,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0096,m02.current_1_0.product_semantic.021c9df2f8908790,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-09. eGov/МЮ: права и обременения на недвижимость,1. Что можно узнать: 11. Срок актуальности; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: CASA policy: 24 часа.,1. Что можно узнать: 11. Срок актуальности; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: CASA policy: 24 часа.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-09. eGov/МЮ: права и обременения на недвижимость,SRC-DOC-M02-P-00255,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0097,m02.current_1_0.security_control.456aa69565370054,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,P-09. eGov/МЮ: права и обременения на недвижимость,1. Что можно узнать: 12. Недоступность; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: Нет подтверждения за 2 часа → `CONSENT_EXPIRED`; источник недоступен → retry later.,1. Что можно узнать: 12. Недоступность; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: Нет подтверждения за 2 часа → `CONSENT_EXPIRED`; источник недоступен → retry later.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-09. eGov/МЮ: права и обременения на недвижимость,SRC-DOC-M02-P-00256,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0098,m02.current_1_0.product_semantic.6d5f2f8b88c0674a,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-09. eGov/МЮ: права и обременения на недвижимость,"1. Что можно узнать: 14. Юрист; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: Право риелтора как third party, необходимость для ипотечного pre-analysis, хранение адресов, совместная собственность и данные третьих лиц.","1. Что можно узнать: 14. Юрист; Зарегистрированные права/обременения и технические характеристики в объёме справки; third-party eGov также поддерживает отдельные справки по правам/наличию имущества.: Право риелтора как third party, необходимость для ипотечного pre-analysis, хранение адресов, совместная собственность и данные третьих лиц.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-09. eGov/МЮ: права и обременения на недвижимость,SRC-DOC-M02-P-00258,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0099,m02.current_1_0.product_semantic.9eccb499c623a3de,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-10. eGov: выписка о залоге движимого имущества,"Официальные источники, проверено 21.08.2026: [S21].","Официальные источники, проверено 21.08.2026: [S21].",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00260,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0100,m02.current_1_0.product_semantic.5c502b9e31785f31,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-10. eGov: выписка о залоге движимого имущества,"1. Что можно узнать: 2. Поиск по ИИН; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Сервис использует ИИН/БИН участников, но не является публичным чужим поиском.","1. Что можно узнать: 2. Поиск по ИИН; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Сервис использует ИИН/БИН участников, но не является публичным чужим поиском.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00262,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0101,m02.current_1_0.product_semantic.dc8f1f0cb0e0745a,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-10. eGov: выписка о залоге движимого имущества,1. Что можно узнать: 5. Авторизация клиента; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Да/CLIENT_AUTH_REQUIRED.,1. Что можно узнать: 5. Авторизация клиента; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Да/CLIENT_AUTH_REQUIRED.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00265,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0102,m02.current_1_0.product_semantic.127cd9ea1e6ac967,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,P-10. eGov: выписка о залоге движимого имущества,1. Что можно узнать: 6. Договор/API; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Публичный API для CASA не подтверждён.,1. Что можно узнать: 6. Договор/API; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Публичный API для CASA не подтверждён.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00266,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0103,m02.current_1_0.product_semantic.93cf508968ce9971,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-10. eGov: выписка о залоге движимого имущества,1. Что можно узнать: 7. CAPTCHA; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Нет; используется ЭЦП/официальное подтверждение.,1. Что можно узнать: 7. CAPTCHA; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Нет; используется ЭЦП/официальное подтверждение.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00267,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0104,m02.current_1_0.product_semantic.a7c0a6e44c6cbe2c,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-10. eGov: выписка о залоге движимого имущества,1. Что можно узнать: 8. Законная автоматизация; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Нет по одному ИИН; не хранить ЭЦП/credentials.,1. Что можно узнать: 8. Законная автоматизация; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Нет по одному ИИН; не хранить ЭЦП/credentials.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00268,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0105,m02.current_1_0.product_semantic.3d72ecfc2bf2ebad,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,P-10. eGov: выписка о залоге движимого имущества,1. Что можно узнать: 9. Только ручная проверка; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Клиент получает выписку и загружает её.,1. Что можно узнать: 9. Только ручная проверка; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Клиент получает выписку и загружает её.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00269,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0106,m02.current_1_0.product_semantic.1d6472d63672ed5c,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-10. eGov: выписка о залоге движимого имущества,"1. Что можно узнать: 10. Что сохранять; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: `has_registered_pledge`, count, certificate ref/date/hash; предметы/стороны только по отдельной необходимости.","1. Что можно узнать: 10. Что сохранять; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: `has_registered_pledge`, count, certificate ref/date/hash; предметы/стороны только по отдельной необходимости.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00270,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0107,m02.current_1_0.product_semantic.38369bb7b1823729,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-10. eGov: выписка о залоге движимого имущества,1. Что можно узнать: 11. Срок актуальности; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: CASA policy: 24 часа.,1. Что можно узнать: 11. Срок актуальности; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: CASA policy: 24 часа.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00271,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0108,m02.current_1_0.product_semantic.332c9358bac28960,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-10. eGov: выписка о залоге движимого имущества,1. Что можно узнать: 12. Недоступность; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: `MANUAL_REQUIRED`/`SOURCE_UNAVAILABLE`; отсутствие файла не равно отсутствию залога.,1. Что можно узнать: 12. Недоступность; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: `MANUAL_REQUIRED`/`SOURCE_UNAVAILABLE`; отсутствие файла не равно отсутствию залога.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00272,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0109,m02.current_1_0.product_semantic.ee09a0c53a39b6a8,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,P-10. eGov: выписка о залоге движимого имущества,"1. Что можно узнать: 14. Юрист; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Релевантность к ипотечному анализу, платность, хранение предметов залога и данных залогодержателей.","1. Что можно узнать: 14. Юрист; Наличие и реквизиты зарегистрированного залога движимого имущества в объёме выписки.: Релевантность к ипотечному анализу, платность, хранение предметов залога и данных залогодержателей.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,P-10. eGov: выписка о залоге движимого имущества,SRC-DOC-M02-P-00274,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
