requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M01-CAN-0058,m01.current_1_0.boundary.c68e49a5e270df3c,1.0,CURRENT_1_0,M01,Клиент и согласие,BOUNDARY,FORBIDDEN,§14 PII / security,Поверхность: Storage; MUST: Encrypted protected identity/evidence contour; versioned policy refs.; MUST NOT: Password/OTP/ЭЦП/cookies/client session tokens; unapproved raw retention.,,Поверхность: Storage; MUST: Encrypted protected identity/evidence contour; versioned policy refs.; MUST NOT: Password/OTP/ЭЦП/cookies/client session tokens; unapproved raw retention.,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§14 PII / security,SRC-DOC-M01-I-00177,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0059,m01.current_1_0.boundary.159ceb20973985e9,1.0,CURRENT_1_0,M01,Клиент и согласие,BOUNDARY,FORBIDDEN,§14 PII / security,Поверхность: Support/admin; MUST: JIT/approval/TTL/audit where architecture provides it.; MUST NOT: Default content access или copying client data to tickets.,,Поверхность: Support/admin; MUST: JIT/approval/TTL/audit where architecture provides it.; MUST NOT: Default content access или copying client data to tickets.,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§14 PII / security,SRC-DOC-M01-I-00178,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0060,m01.current_1_0.data_contract.02c0865022002d35,1.0,CURRENT_1_0,M01,Клиент и согласие,DATA_CONTRACT,SNAPSHOT,§15 Versioning / immutability,Объект: identity_version; Immutable: Да; Versioned change: Исправление critical identity создаёт новую version + supersedes_id.; Historical rule: Старые results/snapshots остаются у старой версии.,Объект: identity_version; Immutable: Да; Versioned change: Исправление critical identity создаёт новую version + supersedes_id.; Historical rule: Старые results/snapshots остаются у старой версии.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§15 Versioning / immutability,SRC-DOC-M01-I-00184,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0061,m01.current_1_0.security_control.fe98b16f28481b39,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§15 Versioning / immutability,Объект: consent text artifact; Immutable: Да после approval; Versioned change: Новый текст/цели = новая version/hash.; Historical rule: Старый grant не расширяется.,Объект: consent text artifact; Immutable: Да после approval; Versioned change: Новый текст/цели = новая version/hash.; Historical rule: Старый grant не расширяется.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§15 Versioning / immutability,SRC-DOC-M01-I-00185,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0062,m01.current_1_0.security_control.a9875327dc46c2fb,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§15 Versioning / immutability,Объект: consent evidence/status events; Immutable: Да; Versioned change: Grant/revoke/expire/supersede — новые events/refs.; Historical rule: Granted evidence не редактируется.,Объект: consent evidence/status events; Immutable: Да; Versioned change: Grant/revoke/expire/supersede — новые events/refs.; Historical rule: Granted evidence не редактируется.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§15 Versioning / immutability,SRC-DOC-M01-I-00186,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0063,m01.current_1_0.data_contract.51b4a49e1865e713,1.0,CURRENT_1_0,M01,Клиент и согласие,DATA_CONTRACT,SNAPSHOT,§15 Versioning / immutability,Объект: participant role relation; Immutable: История неизменна; Versioned change: Новая revision с actor/reason/effective time.; Historical rule: Published snapshots сохраняют прежнюю роль.,Объект: participant role relation; Immutable: История неизменна; Versioned change: Новая revision с actor/reason/effective time.; Historical rule: Published snapshots сохраняют прежнюю роль.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§15 Versioning / immutability,SRC-DOC-M01-I-00187,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0064,m01.current_1_0.data_contract.06d20f06988d2d6c,1.0,CURRENT_1_0,M01,Клиент и согласие,DATA_CONTRACT,SNAPSHOT,§15 Versioning / immutability,Объект: downstream document/result/snapshot; Immutable: Да после publish/intake contract; Versioned change: New upload/parse/refresh/publish version.; Historical rule: M01 только хранит/передаёт exact refs.,Объект: downstream document/result/snapshot; Immutable: Да после publish/intake contract; Versioned change: New upload/parse/refresh/publish version.; Historical rule: M01 только хранит/передаёт exact refs.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§15 Versioning / immutability,SRC-DOC-M01-I-00188,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0065,m01.current_1_0.data_contract.1dde0425826d124c,1.0,CURRENT_1_0,M01,Клиент и согласие,DATA_CONTRACT,SNAPSHOT,§15 Versioning / immutability,Объект: audit_event; Immutable: Append-only; Versioned change: Только новый correcting event/ref.; Historical rule: Нет hard rewrite; retention policy отдельно.,Объект: audit_event; Immutable: Append-only; Versioned change: Только новый correcting event/ref.; Historical rule: Нет hard rewrite; retention policy отдельно.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§15 Versioning / immutability,SRC-DOC-M01-I-00189,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0066,m01.current_1_0.security_control.c95cde8567c10d59,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§15 Versioning / immutability,"REPLAY  Downstream trace хранит exact case_id, participant_id, identity_version_id, consent_id/text version/evidence ref и audit/version refs. Позднее изменение M01 не меняет прежний snapshot payload/hash.: REPLAY  Downstream trace хранит exact case_id, participant_id, identity_version_id, consent_id/text version/evidence ref и audit/version refs. Позднее изменение M01 не меняет прежний snapshot payload/hash.","REPLAY  Downstream trace хранит exact case_id, participant_id, identity_version_id, consent_id/text version/evidence ref и audit/version refs. Позднее изменение M01 не меняет прежний snapshot payload/hash.: REPLAY  Downstream trace хранит exact case_id, participant_id, identity_version_id, consent_id/text version/evidence ref и audit/version refs. Позднее изменение M01 не меняет прежний snapshot payload/hash.",,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§15 Versioning / immutability,SRC-DOC-M01-I-00190,,,,DATA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0067,m01.current_1_0.security_control.fa53704673289daa,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,SECURITY,§16 User flow,Шаг: 1. Клиент; Что видит брокер: Выбран клиент; видит основной identity display.; Что делает: Создаёт/выбирает клиента.; Что делает CASA: Проверяет tenant/assignment; не создаёт consent boolean.; Состояние: CLIENT_SELECTED; Blocker: Access denied,Шаг: 1. Клиент; Что видит брокер: Выбран клиент; видит основной identity display.; Что делает: Создаёт/выбирает клиента.; Что делает CASA: Проверяет tenant/assignment; не создаёт consent boolean.; Состояние: CLIENT_SELECTED; Blocker: Access denied,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§16 User flow,SRC-DOC-M01-I-00194,,,,SECURITY|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0068,m01.current_1_0.security_control.64088aee6967cdfe,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,SECURITY,§16 User flow,Шаг: 2. Case; Что видит брокер: Видит case reference/status.; Что делает: Создаёт ипотечный кейс.; Что делает CASA: Создаёт unique case_id в tenant; audit.; Состояние: CASE_CREATED; Blocker: Duplicate/idempotency,Шаг: 2. Case; Что видит брокер: Видит case reference/status.; Что делает: Создаёт ипотечный кейс.; Что делает CASA: Создаёт unique case_id в tenant; audit.; Состояние: CASE_CREATED; Blocker: Duplicate/idempotency,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§16 User flow,SRC-DOC-M01-I-00195,,,,SECURITY,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0069,m01.current_1_0.product_semantic.ea0198c66f42d6e8,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§16 User flow,Шаг: 3. Participant; Что видит брокер: Основной заёмщик и список участников.; Что делает: Добавляет spouse/co-borrower при необходимости.; Что делает CASA: Создаёт отдельный participant/role/included flag.; Состояние: PARTICIPANTS_READY; Blocker: Role/ownership invalid,Шаг: 3. Participant; Что видит брокер: Основной заёмщик и список участников.; Что делает: Добавляет spouse/co-borrower при необходимости.; Что делает CASA: Создаёт отдельный participant/role/included flag.; Состояние: PARTICIPANTS_READY; Blocker: Role/ownership invalid,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§16 User flow,SRC-DOC-M01-I-00196,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0070,m01.current_1_0.product_semantic.af04c30a8e2dc757,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§16 User flow,Шаг: 4. Identity; Что видит брокер: ФИО + masked ИИН + версия.; Что делает: Подтверждает/исправляет allowed fields.; Что делает CASA: Создаёт identity_version; старое immutable.; Состояние: IDENTITY_READY; Blocker: Invalid/subject mismatch,Шаг: 4. Identity; Что видит брокер: ФИО + masked ИИН + версия.; Что делает: Подтверждает/исправляет allowed fields.; Что делает CASA: Создаёт identity_version; старое immutable.; Состояние: IDENTITY_READY; Blocker: Invalid/subject mismatch,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§16 User flow,SRC-DOC-M01-I-00197,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0071,m01.current_1_0.security_control.1d7d476be82cec18,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§16 User flow,"Шаг: 5. Consent request; Что видит брокер: Понятные цели, text version, открытые gates.; Что делает: Запрашивает согласие.; Что делает CASA: Создаёт request для participant/identity/purposes; approved channel only.; Состояние: NOT_REQUESTED→PENDING; Blocker: AT-CC-013/method off","Шаг: 5. Consent request; Что видит брокер: Понятные цели, text version, открытые gates.; Что делает: Запрашивает согласие.; Что делает CASA: Создаёт request для participant/identity/purposes; approved channel only.; Состояние: NOT_REQUESTED→PENDING; Blocker: AT-CC-013/method off",,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§16 User flow,SRC-DOC-M01-I-00198,AT-CC-013,,,LEGAL,,AT-CC-013,AT-CC-013,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0072,m01.current_1_0.product_semantic.5764eeb6960844be,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§16 User flow,Шаг: 6. Ответ; Что видит брокер: Ожидает/действует/отклонено/нужно обновить.; Что делает: Не подтверждает за клиента.; Что делает CASA: Валидирует evidence; создаёт grant/status event.; Состояние: PENDING→ACTIVE/deny; Blocker: Evidence invalid,Шаг: 6. Ответ; Что видит брокер: Ожидает/действует/отклонено/нужно обновить.; Что делает: Не подтверждает за клиента.; Что делает CASA: Валидирует evidence; создаёт grant/status event.; Состояние: PENDING→ACTIVE/deny; Blocker: Evidence invalid,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§16 User flow,SRC-DOC-M01-I-00199,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0073,m01.current_1_0.security_control.6dfa1401dfe58fd8,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,SECURITY,§16 User flow,Шаг: 7. Downstream preflight; Что видит брокер: Разрешённое действие или человеческий blocker.; Что делает: Запускает M02/M03/M04/M05 action.; Что делает CASA: Сверяет tenant/case/participant/identity/purpose/text/status/evidence.; Состояние: ALLOW/DENY; Blocker: Consent/access mismatch,Шаг: 7. Downstream preflight; Что видит брокер: Разрешённое действие или человеческий blocker.; Что делает: Запускает M02/M03/M04/M05 action.; Что делает CASA: Сверяет tenant/case/participant/identity/purpose/text/status/evidence.; Состояние: ALLOW/DENY; Blocker: Consent/access mismatch,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§16 User flow,SRC-DOC-M01-I-00200,,,,SECURITY|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0074,m01.current_1_0.product_semantic.576cc5ae1030173e,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§16 User flow,Шаг: 8. Revoke/supersede; Что видит брокер: История видима; новые действия остановлены.; Что делает: Отзывает/получает новую версию по permission.; Что делает CASA: Append-only event + policy evaluation; no rewrite.; Состояние: REVOKED/SUPERSEDED; Blocker: Policy/legal hold,Шаг: 8. Revoke/supersede; Что видит брокер: История видима; новые действия остановлены.; Что делает: Отзывает/получает новую версию по permission.; Что делает CASA: Append-only event + policy evaluation; no rewrite.; Состояние: REVOKED/SUPERSEDED; Blocker: Policy/legal hold,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§16 User flow,SRC-DOC-M01-I-00201,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0075,m01.current_1_0.product_semantic.303712bd1c415ae0,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§16 User flow,Шаг: 9. Audit; Что видит брокер: Свернутый блок истории.; Что делает: Открывает допустимые детали.; Что делает CASA: Возвращает redacted event timeline.; Состояние: HISTORY; Blocker: Insufficient permission,Шаг: 9. Audit; Что видит брокер: Свернутый блок истории.; Что делает: Открывает допустимые детали.; Что делает CASA: Возвращает redacted event timeline.; Состояние: HISTORY; Blocker: Insufficient permission,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§16 User flow,SRC-DOC-M01-I-00202,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0076,m01.current_1_0.security_control.733ce34e4b8d9741,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§18 Statuses / human messages,Internal condition: NOT_REQUESTED / CONSENT_REQUIRED; Короткий статус: Требуется согласие; Текст брокеру: Для этого действия нужно действующее согласие клиента.; Действие: Запросить согласие; Влияние: Все protected actions blocked,Internal condition: NOT_REQUESTED / CONSENT_REQUIRED; Короткий статус: Требуется согласие; Текст брокеру: Для этого действия нужно действующее согласие клиента.; Действие: Запросить согласие; Влияние: Все protected actions blocked,,,,BLOCKED,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00226,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0077,m01.current_1_0.product_semantic.f99255d81c5591a4,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§18 Statuses / human messages,Internal condition: PENDING (demo/current UI); Короткий статус: Ожидается ответ; Текст брокеру: Запрос отправлен. Ожидаем ответ клиента.; Действие: Открыть детали / отменить по policy; Влияние: Processing blocked,Internal condition: PENDING (demo/current UI); Короткий статус: Ожидается ответ; Текст брокеру: Запрос отправлен. Ожидаем ответ клиента.; Действие: Открыть детали / отменить по policy; Влияние: Processing blocked,,,,BLOCKED,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00227,,,,FRONTEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0078,m01.current_1_0.security_control.47ba4263839e49b3,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§18 Statuses / human messages,Internal condition: ACTIVE; Короткий статус: Согласие действует; Текст брокеру: Согласие подтверждено для перечисленных действий.; Действие: Открыть scope / отозвать; Влияние: Только matching purpose allowed,Internal condition: ACTIVE; Короткий статус: Согласие действует; Текст брокеру: Согласие подтверждено для перечисленных действий.; Действие: Открыть scope / отозвать; Влияние: Только matching purpose allowed,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00228,,,,LEGAL|PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0079,m01.current_1_0.security_control.0a4b316c37acaa16,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§18 Statuses / human messages,Internal condition: EXPIRED; Короткий статус: Срок завершён; Текст брокеру: Срок действия согласия завершён. Нужно новое согласие.; Действие: Запросить новое; Влияние: New actions blocked,Internal condition: EXPIRED; Короткий статус: Срок завершён; Текст брокеру: Срок действия согласия завершён. Нужно новое согласие.; Действие: Запросить новое; Влияние: New actions blocked,,,,BLOCKED,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00229,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0080,m01.current_1_0.security_control.89125a2f58cbd198,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§18 Statuses / human messages,Internal condition: REVOKED; Короткий статус: Отозвано; Текст брокеру: Согласие отозвано. Новые действия остановлены.; Действие: Открыть историю; Влияние: New actions/refresh/snapshot blocked,Internal condition: REVOKED; Короткий статус: Отозвано; Текст брокеру: Согласие отозвано. Новые действия остановлены.; Действие: Открыть историю; Влияние: New actions/refresh/snapshot blocked,,,,BLOCKED,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00230,,,,DATA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0081,m01.current_1_0.security_control.c02036a96b00ca56,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§18 Statuses / human messages,Internal condition: SUPERSEDED; Короткий статус: Нужна новая версия; Текст брокеру: Требуется согласие на новую версию текста или целей.; Действие: Запросить новую версию; Влияние: Old grant cannot expand,Internal condition: SUPERSEDED; Короткий статус: Нужна новая версия; Текст брокеру: Требуется согласие на новую версию текста или целей.; Действие: Запросить новую версию; Влияние: Old grant cannot expand,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00231,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0082,m01.current_1_0.security_control.98eab6d1d875581a,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§18 Statuses / human messages,Internal condition: PURPOSE_MISMATCH; Короткий статус: Не подходит к действию; Текст брокеру: Это согласие не разрешает выбранное действие.; Действие: Запросить нужный scope; Влияние: Exact action denied,Internal condition: PURPOSE_MISMATCH; Короткий статус: Не подходит к действию; Текст брокеру: Это согласие не разрешает выбранное действие.; Действие: Запросить нужный scope; Влияние: Exact action denied,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00232,,,,LEGAL|PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0083,m01.current_1_0.security_control.63175b05d2f36780,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§18 Statuses / human messages,Internal condition: IDENTITY_VERSION_MISMATCH; Короткий статус: Изменились данные личности; Текст брокеру: После изменения идентификатора требуется актуальное согласие.; Действие: Запросить новое; Влияние: Old identity grant not reused,Internal condition: IDENTITY_VERSION_MISMATCH; Короткий статус: Изменились данные личности; Текст брокеру: После изменения идентификатора требуется актуальное согласие.; Действие: Запросить новое; Влияние: Old identity grant not reused,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00233,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0084,m01.current_1_0.security_control.f9503f59326790fd,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§18 Statuses / human messages,Internal condition: EVIDENCE_INVALID; Короткий статус: Не подтверждено; Текст брокеру: Подтверждение согласия не доказано.; Действие: Повторить approved flow / review; Влияние: No ACTIVE status,Internal condition: EVIDENCE_INVALID; Короткий статус: Не подтверждено; Текст брокеру: Подтверждение согласия не доказано.; Действие: Повторить approved flow / review; Влияние: No ACTIVE status,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00234,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0085,m01.current_1_0.boundary.aa5c4944a1740529,1.0,CURRENT_1_0,M01,Клиент и согласие,BOUNDARY,FORBIDDEN,§18 Statuses / human messages,Internal condition: ACCESS_DENIED; Короткий статус: Доступ запрещён; Текст брокеру: У вас нет доступа к этому клиенту или действию.; Действие: Вернуться / обратиться к администратору; Влияние: No existence details,,Internal condition: ACCESS_DENIED; Короткий статус: Доступ запрещён; Текст брокеру: У вас нет доступа к этому клиенту или действию.; Действие: Вернуться / обратиться к администратору; Влияние: No existence details,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00235,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0086,m01.current_1_0.product_semantic.553bf1d20c97395d,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§18 Statuses / human messages,Internal condition: NOT_INCLUDED; Короткий статус: Не включён в анализ; Текст брокеру: Участник не включён в текущий анализ.; Действие: Изменить только по разрешённому flow; Влияние: No data processing,Internal condition: NOT_INCLUDED; Короткий статус: Не включён в анализ; Текст брокеру: Участник не включён в текущий анализ.; Действие: Изменить только по разрешённому flow; Влияние: No data processing,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00236,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0087,m01.current_1_0.security_control.4f6047bc4f894c69,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§18 Statuses / human messages,Точные backend enum names и transitions должны совпасть с approved consent artifact/state registry. Таблица задаёт required human semantics и safe-deny behaviour; demo labels не закрывают AT-CC-013.,Точные backend enum names и transitions должны совпасть с approved consent artifact/state registry. Таблица задаёт required human semantics и safe-deny behaviour; demo labels не закрывают AT-CC-013.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§18 Statuses / human messages,SRC-DOC-M01-I-00237,AT-CC-013,,,BACKEND|LEGAL,,AT-CC-013,AT-CC-013,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0088,m01.current_1_0.security_control.c2ca2106b356f896,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,SECURITY,§19 Downstream contract,"Передаёт: tenant_id + case_id reference; Не передаёт: Credentials, OTP, ЭЦП, cookies или client session tokens","Передаёт: tenant_id + case_id reference; Не передаёт: Credentials, OTP, ЭЦП, cookies или client session tokens",,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§19 Downstream contract,SRC-DOC-M01-I-00241,,,,SECURITY,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0089,m01.current_1_0.security_control.48ef943127d46250,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§19 Downstream contract,Передаёт: participant_id + participant role + included_in_analysis; Не передаёт: Данные/consent другого participant,Передаёт: participant_id + participant role + included_in_analysis; Не передаёт: Данные/consent другого participant,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§19 Downstream contract,SRC-DOC-M01-I-00242,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0090,m01.current_1_0.data_contract.ab7831398edf4a24,1.0,CURRENT_1_0,M01,Клиент и согласие,DATA_CONTRACT,DATA_MODEL,§19 Downstream contract,"Передаёт: identity_version_id/reference + masked identity display; Не передаёт: Полный ИИН там, где достаточно vault/token/reference","Передаёт: identity_version_id/reference + masked identity display; Не передаёт: Полный ИИН там, где достаточно vault/token/reference",,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§19 Downstream contract,SRC-DOC-M01-I-00243,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0091,m01.current_1_0.security_control.aa5fbf0517bce789,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§19 Downstream contract,Передаёт: consent_id/status + approved purpose codes + consent_text_version; Не передаёт: Юридические предположения или незакрытый purpose как approved,Передаёт: consent_id/status + approved purpose codes + consent_text_version; Не передаёт: Юридические предположения или незакрытый purpose как approved,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§19 Downstream contract,SRC-DOC-M01-I-00244,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
