requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M06-CAN-0079,m06.current_1_0.product_semantic.70722acca9f1a843,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,BUSINESS_RULE,§2 Назначение M06,"M06 выполняет только утверждённые математические преобразования над уже опубликованными и адресно связанными входами. Он не читает PDF, не восстанавливает неизвестный факт, не выбирает банк и не меняет смысл upstream значения.","M06 выполняет только утверждённые математические преобразования над уже опубликованными и адресно связанными входами. Он не читает PDF, не восстанавливает неизвестный факт, не выбирает банк и не меняет смысл upstream значения.",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§2 Назначение M06,SRC-DOC-M06-P-00023,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0080,m06.current_1_0.product_semantic.b395b63541dffea0,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,BUSINESS_RULE,§2 Назначение M06,каждый результат хранит точный источник и статус каждого входа;,каждый результат хранит точный источник и статус каждого входа;,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§2 Назначение M06,SRC-DOC-M06-P-00025,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0081,m06.current_1_0.data_contract.4fab98d3980db116,1.0,CURRENT_1_0,M06,Расчётный движок,DATA_CONTRACT,PROVENANCE,§2 Назначение M06,"число с ограничением не повышает качество входа: DECLARED остаётся DECLARED, EVIDENCE_REQUESTED остаётся неподтверждённым;","число с ограничением не повышает качество входа: DECLARED остаётся DECLARED, EVIDENCE_REQUESTED остаётся неподтверждённым;",,,,DECLARED,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§2 Назначение M06,SRC-DOC-M06-P-00026,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0082,m06.current_1_0.product_semantic.f7f8c09bf073f6e4,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§20 Formula versioning,"Изменение expression, input meaning/path, rounding, unit/currency policy, regulatory source/effective context создаёт новую formula_version.","Изменение expression, input meaning/path, rounding, unit/currency policy, regulatory source/effective context создаёт новую formula_version.",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§20 Formula versioning,SRC-DOC-M06-P-00253,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0083,m06.current_1_0.product_semantic.43eca3880fca94ed,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§20 Formula versioning,APPROVED version не редактируется задним числом. Предыдущая становится SUPERSEDED только для новых runs; старые snapshots продолжают replay.,APPROVED version не редактируется задним числом. Предыдущая становится SUPERSEDED только для новых runs; старые snapshots продолжают replay.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§20 Formula versioning,SRC-DOC-M06-P-00254,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0084,m06.current_1_0.product_semantic.9b62ccd1b9926c71,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§20 Formula versioning,formula_version использует semantic version. Patch допустим только для non-semantic metadata; любое изменение числа требует minor/major по registry policy.,formula_version использует semantic version. Patch допустим только для non-semantic metadata; любое изменение числа требует minor/major по registry policy.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§20 Formula versioning,SRC-DOC-M06-P-00256,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0085,m06.current_1_0.product_semantic.5a019e30344de97d,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§20 Formula versioning,"calculation_snapshot хранит exact formula_version на каждый output, не только общий registry release.","calculation_snapshot хранит exact formula_version на каждый output, не только общий registry release.",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§20 Formula versioning,SRC-DOC-M06-P-00257,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0086,m06.current_1_0.product_semantic.9f6392d9416afae1,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§20 Formula versioning,Change: Copy/human label only; New version?: Registry metadata revision; no formula version if output semantics unchanged; Existing snapshot: unchanged,Change: Copy/human label only; New version?: Registry metadata revision; no formula version if output semantics unchanged; Existing snapshot: unchanged,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§20 Formula versioning,SRC-DOC-M06-P-00259,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0087,m06.current_1_0.product_semantic.3434108c0248638f,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§20 Formula versioning,Change: Rounding/display/persistence; New version?: Да; Existing snapshot: replay old policy,Change: Rounding/display/persistence; New version?: Да; Existing snapshot: replay old policy,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§20 Formula versioning,SRC-DOC-M06-P-00260,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0088,m06.current_1_0.product_semantic.2d2ac3c8943cfdf7,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§20 Formula versioning,Change: Input path/status policy; New version?: Да; Existing snapshot: replay old binding,Change: Input path/status policy; New version?: Да; Existing snapshot: replay old binding,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§20 Formula versioning,SRC-DOC-M06-P-00261,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0089,m06.current_1_0.product_semantic.b185e9c1e6f46378,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§20 Formula versioning,Change: Regulatory amendment; New version?: Да + authority/effective dates; Existing snapshot: historical context retained,Change: Regulatory amendment; New version?: Да + authority/effective dates; Existing snapshot: historical context retained,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§20 Formula versioning,SRC-DOC-M06-P-00262,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0090,m06.current_1_0.product_semantic.5e12d79a677c8dad,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§20 Formula versioning,Change: Engine implementation no math change; New version?: engine_version changes; formula version may stay; Existing snapshot: replay compare required,Change: Engine implementation no math change; New version?: engine_version changes; formula version may stay; Existing snapshot: replay compare required,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§20 Formula versioning,SRC-DOC-M06-P-00263,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0091,m06.current_1_0.product_semantic.93e39a38fae56b24,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§20 Formula versioning,EXECUTION CONTRACT,EXECUTION CONTRACT,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§20 Formula versioning,SRC-DOC-M06-P-00264,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0092,m06.current_1_0.product_semantic.8212951d4c4f2095,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§21 Calculation run,Field: participant_scope; Contract: Exact participant IDs/roles/included_in_analysis refs. No implicit spouse/co-borrower sum.,Field: participant_scope; Contract: Exact participant IDs/roles/included_in_analysis refs. No implicit spouse/co-borrower sum.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§21 Calculation run,SRC-DOC-M06-P-00269,,,,DATA|PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0093,m06.current_1_0.product_semantic.1dc250ac3b4b5db9,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§21 Calculation run,Field: requested_calculations; Contract: Ordered formula IDs + versions; unknown/disabled ID rejected safely.,Field: requested_calculations; Contract: Ordered formula IDs + versions; unknown/disabled ID rejected safely.,,,,UNKNOWN|DISABLED,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§21 Calculation run,SRC-DOC-M06-P-00272,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0094,m06.current_1_0.product_semantic.3d9cf17655b722e3,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§21 Calculation run,Field: parameters; Contract: Explicit rate/term for CALC-F-002 with source/channel/actor; no scenario entity.,Field: parameters; Contract: Explicit rate/term for CALC-F-002 with source/channel/actor; no scenario entity.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§21 Calculation run,SRC-DOC-M06-P-00273,CALC-F-002,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0095,m06.current_1_0.product_semantic.36da7fc64263a357,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§21 Calculation run,Field: formula_registry_version; Contract: Frozen registry release for the run.,Field: formula_registry_version; Contract: Frozen registry release for the run.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§21 Calculation run,SRC-DOC-M06-P-00274,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0096,m06.current_1_0.product_semantic.b54fbd9375284692,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,PARSER,§21 Calculation run,"NO PDF  calculation_run accepts no document bytes, page text, OCR result or raw payload. It consumes only immutable snapshot/metric references and explicit calculation parameters.: NO PDF  calculation_run accepts no document bytes, page text, OCR result or raw payload. It consumes only immutable snapshot/metric references and explicit calculation parameters.","NO PDF  calculation_run accepts no document bytes, page text, OCR result or raw payload. It consumes only immutable snapshot/metric references and explicit calculation parameters.: NO PDF  calculation_run accepts no document bytes, page text, OCR result or raw payload. It consumes only immutable snapshot/metric references and explicit calculation parameters.",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§21 Calculation run,SRC-DOC-M06-P-00277,,,,DATA|PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0097,m06.current_1_0.product_semantic.b77952c06baf93a8,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§21 Calculation run,Field: calculation_run_id; Contract: Unique immutable run ID; idempotency key maps identical request to same run or exact replay result.,Field: calculation_run_id; Contract: Unique immutable run ID; idempotency key maps identical request to same run or exact replay result.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§21 Calculation run|§15 Calculation run,SRC-DOC-M06-P-00267|SRC-DOC-M06-I-00199,,,,DATA,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0098,m06.current_1_0.security_control.31bcd89c64bc895b,1.0,CURRENT_1_0,M06,Расчётный движок,SECURITY_CONTROL,SECURITY,§21 Calculation run,Field: tenant_id / case_id; Contract: M01 access scope; no cross-tenant existence leak.,Field: tenant_id / case_id; Contract: M01 access scope; no cross-tenant existence leak.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§21 Calculation run|§15 Calculation run,SRC-DOC-M06-P-00268|SRC-DOC-M06-I-00200,,,,DATA|SECURITY|PRODUCT,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0099,m06.current_1_0.product_semantic.e5e1142dd3c6fb24,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§21 Calculation run,Field: client_profile_snapshot_id/hash; Contract: Required and immutable; sole profile data source.,Field: client_profile_snapshot_id/hash; Contract: Required and immutable; sole profile data source.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§21 Calculation run|§15 Calculation run,SRC-DOC-M06-P-00270|SRC-DOC-M06-I-00202,,,,DATA,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0100,m06.current_1_0.product_semantic.7e59ea8d3d7c3d73,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§21 Calculation run,Field: selected_upstream_refs; Contract: M02 iin_check_batch_id + M03 credit_history_snapshot_id/hash + M04 pension_snapshot_id/hash as carried by M05.,Field: selected_upstream_refs; Contract: M02 iin_check_batch_id + M03 credit_history_snapshot_id/hash + M04 pension_snapshot_id/hash as carried by M05.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§21 Calculation run|§15 Calculation run,SRC-DOC-M06-P-00271|SRC-DOC-M06-I-00203,,,,DATA,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0101,m06.current_1_0.product_semantic.95e337723958c721,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§21 Calculation run,Field: calculated_at / actor; Contract: System or authorized actor; ISO timestamp.,Field: calculated_at / actor; Contract: System or authorized actor; ISO timestamp.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§21 Calculation run|§15 Calculation run,SRC-DOC-M06-P-00275|SRC-DOC-M06-I-00207,,,,DATA,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0102,m06.current_1_0.product_semantic.db1d6afaef83dd34,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§21 Calculation run,Field: results / blockers; Contract: Per formula value/status/reason/blocking refs.,Field: results / blockers; Contract: Per formula value/status/reason/blocking refs.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§21 Calculation run|§15 Calculation run,SRC-DOC-M06-P-00276|SRC-DOC-M06-I-00208,,,,DATA,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0103,m06.current_1_0.product_semantic.1447734eaab47b71,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§22 Calculation snapshot,"Block: Outputs; Required content: raw/persisted/display values, status, quality limitations; Invariant: no bank verdict","Block: Outputs; Required content: raw/persisted/display values, status, quality limitations; Invariant: no bank verdict",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§22 Calculation snapshot,SRC-DOC-M06-P-00286,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0104,m06.current_1_0.security_control.7f0012a33555cc71,1.0,CURRENT_1_0,M06,Расчётный движок,SECURITY_CONTROL,SECURITY,§22 Calculation snapshot,"Block: Envelope; Required content: schema_version, calculation_snapshot_id, tenant_id, case_id, status, calculated_at; Invariant: immutable","Block: Envelope; Required content: schema_version, calculation_snapshot_id, tenant_id, case_id, status, calculated_at; Invariant: immutable",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§22 Calculation snapshot|§16 Calculation snapshot,SRC-DOC-M06-P-00281|SRC-DOC-M06-I-00224,,,,DATA|SECURITY,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0105,m06.current_1_0.product_semantic.4403d6837144c5af,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§22 Calculation snapshot,Block: Profile; Required content: client_profile_snapshot_id/hash/schema; Invariant: no raw PDF,Block: Profile; Required content: client_profile_snapshot_id/hash/schema; Invariant: no raw PDF,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§22 Calculation snapshot|§16 Calculation snapshot,SRC-DOC-M06-P-00282|SRC-DOC-M06-I-00225,,,,DATA|PARSER,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0106,m06.current_1_0.product_semantic.f2656334392d8961,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§22 Calculation snapshot,Block: Upstream; Required content: iin_check_batch_id; credit_history_snapshot_id/hash; pension_snapshot_id/hash; Invariant: selected refs only,Block: Upstream; Required content: iin_check_batch_id; credit_history_snapshot_id/hash; pension_snapshot_id/hash; Invariant: selected refs only,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§22 Calculation snapshot|§16 Calculation snapshot,SRC-DOC-M06-P-00283|SRC-DOC-M06-I-00226,,,,DATA,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0107,m06.current_1_0.product_semantic.7b8b2df7096a5841,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§22 Calculation snapshot,Block: Formula; Required content: registry version + per-output formula_id/version/origin/effective context; Invariant: replay exact,Block: Formula; Required content: registry version + per-output formula_id/version/origin/effective context; Invariant: replay exact,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§22 Calculation snapshot|§16 Calculation snapshot,SRC-DOC-M06-P-00284|SRC-DOC-M06-I-00227,,,,MULTI_LAYER,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0108,m06.current_1_0.product_semantic.77cab4630fe72f5c,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§22 Calculation snapshot,"Block: Inputs; Required content: canonical values, units, statuses, source paths/metrics, source IDs/hashes; Invariant: no hidden default","Block: Inputs; Required content: canonical values, units, statuses, source paths/metrics, source IDs/hashes; Invariant: no hidden default",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§22 Calculation snapshot|§16 Calculation snapshot,SRC-DOC-M06-P-00285|SRC-DOC-M06-I-00228,,,,MULTI_LAYER,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0109,m06.current_1_0.product_semantic.8968058eb97155a9,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§22 Calculation snapshot,"Block: Blockers; Required content: code, human reason, blocking_input_refs; Invariant: null value when blocked","Block: Blockers; Required content: code, human reason, blocking_input_refs; Invariant: null value when blocked",,,,BLOCKED,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§22 Calculation snapshot|§16 Calculation snapshot,SRC-DOC-M06-P-00287|SRC-DOC-M06-I-00230,,,,MULTI_LAYER,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0110,m06.current_1_0.product_semantic.ce9b5a8ef79f8a84,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§22 Calculation snapshot,"Block: Hashes; Required content: input_hash, output_hash, replay_hash + canonicalization version; Invariant: deterministic","Block: Hashes; Required content: input_hash, output_hash, replay_hash + canonicalization version; Invariant: deterministic",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§22 Calculation snapshot|§16 Calculation snapshot,SRC-DOC-M06-P-00288|SRC-DOC-M06-I-00231,,,,MULTI_LAYER,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0111,m06.current_1_0.product_semantic.0cba761d3273b579,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§22 Calculation snapshot,"Block: Engine; Required content: engine_version, decimal_context_version; Invariant: auditable","Block: Engine; Required content: engine_version, decimal_context_version; Invariant: auditable",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§22 Calculation snapshot|§16 Calculation snapshot,SRC-DOC-M06-P-00289|SRC-DOC-M06-I-00232,,,,MULTI_LAYER,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0112,m06.current_1_0.product_semantic.d05c4acc7551f916,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§22 Calculation snapshot,Block: Lifecycle; Required content: superseded_by/status only; payload not edited; Invariant: historical replay,Block: Lifecycle; Required content: superseded_by/status only; payload not edited; Invariant: historical replay,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4|M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.4|1.1,§22 Calculation snapshot|§16 Calculation snapshot,SRC-DOC-M06-P-00290|SRC-DOC-M06-I-00233,,,,MULTI_LAYER|DATA,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0113,m06.current_1_0.product_semantic.6785bda37a93f9e2,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§23 Recalculation / supersede,Trigger: New M03 Credit History snapshot; Old snapshot: Immutable; mark NEEDS_RECALCULATION only if selected M05 profile rebuilds or referenced input changes; New action: Build new M05 snapshot first; then new M06 run.,Trigger: New M03 Credit History snapshot; Old snapshot: Immutable; mark NEEDS_RECALCULATION only if selected M05 profile rebuilds or referenced input changes; New action: Build new M05 snapshot first; then new M06 run.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§23 Recalculation / supersede,SRC-DOC-M06-P-00296,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0114,m06.current_1_0.product_semantic.424d687c42d9ec94,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§23 Recalculation / supersede,Trigger: New M04 Pension snapshot; Old snapshot: Immutable; New action: New M05 snapshot if profile references change; M06 does not directly reparse.,Trigger: New M04 Pension snapshot; Old snapshot: Immutable; New action: New M05 snapshot if profile references change; M06 does not directly reparse.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§23 Recalculation / supersede,SRC-DOC-M06-P-00297,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0115,m06.current_1_0.product_semantic.fff351922dcf7298,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§23 Recalculation / supersede,Trigger: New M02 batch; Old snapshot: Immutable; New action: Rebuild M05 only if its selected upstream context changes; no invented impact.,Trigger: New M02 batch; Old snapshot: Immutable; New action: Rebuild M05 only if its selected upstream context changes; no invented impact.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§23 Recalculation / supersede,SRC-DOC-M06-P-00298,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0116,m06.current_1_0.product_semantic.165dbde1a5f40711,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§23 Recalculation / supersede,Trigger: New M05 snapshot; Old snapshot: Old calculation status NEEDS_RECALCULATION/SUPERSEDED for current-view selection; New action: New run with new cps ID/hash.,Trigger: New M05 snapshot; Old snapshot: Old calculation status NEEDS_RECALCULATION/SUPERSEDED for current-view selection; New action: New run with new cps ID/hash.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§23 Recalculation / supersede,SRC-DOC-M06-P-00299,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0117,m06.current_1_0.product_semantic.8859d219005474dd,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,§23 Recalculation / supersede,"Trigger: Reviewed correction; Old snapshot: Old calculation remains replayable; New action: Correction creates new profile snapshot, then new calculation.","Trigger: Reviewed correction; Old snapshot: Old calculation remains replayable; New action: Correction creates new profile snapshot, then new calculation.",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§23 Recalculation / supersede,SRC-DOC-M06-P-00300,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0118,m06.current_1_0.product_semantic.ab405f8e566076e2,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,§23 Recalculation / supersede,Trigger: New formula version; Old snapshot: Old snapshot remains valid in old context; New action: New run only; no mass overwrite.,Trigger: New formula version; Old snapshot: Old snapshot remains valid in old context; New action: New run only; no mass overwrite.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§23 Recalculation / supersede,SRC-DOC-M06-P-00301,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
